batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
4	64	80178163	4872913799	0	0	0	0	0	0	36145
7	64	80177362	4877735874	0	0	0	0	0	0	72128
6	64	80192422	4877163039	0	0	0	0	0	0	108120
5	64	80172828	4866051679	0	0	0	0	0	0	144098
1	64	80184107	4877356203	0	0	0	0	0	0	180051
0	64	80173412	4882904457	0	0	0	0	0	0	215973
2	64	80167888	4870647116	0	0	0	0	0	0	251957
3	64	80172712	4881026227	0	0	0	0	0	0	287922
15	64	80184117	4870898610	0	0	0	0	0	0	323982
14	64	80185548	4874136021	0	0	0	0	0	0	360024
12	64	80169829	4878043953	0	0	0	0	0	0	396062
11	64	80178285	4876732782	0	0	0	0	0	0	432112
13	64	80166094	4879194717	0	0	0	0	0	0	468174
9	64	80171198	4874632893	0	0	0	0	0	0	504159
8	64	80165606	4877785088	0	0	0	0	0	0	540147
10	64	80163682	4868397089	0	0	0	0	0	0	576207
18	64	80170313	4875367113	0	0	0	0	0	0	612320
17	64	80184029	4870354519	0	0	0	0	0	0	648449
21	64	80199448	4879242165	0	0	0	0	0	0	684545
23	64	80166687	4870387521	0	0	0	0	0	0	720662
22	64	80188486	4877921199	0	0	0	0	0	0	756784
16	64	80187025	4874173173	0	0	0	0	0	0	792887
20	64	80189530	4877429976	0	0	0	0	0	0	829008
19	64	80176334	4875198711	0	0	0	0	0	0	865115
29	64	80182195	4870639640	0	0	0	0	0	0	901229
24	64	80181676	4864407737	0	0	0	0	0	0	937328
30	64	80168338	4881586800	0	0	0	0	0	0	973443
26	64	80183955	4872737288	0	0	0	0	0	0	1009556
27	64	80181988	4876476000	0	0	0	0	0	0	1045671
31	64	80183707	4869995203	0	0	0	0	0	0	1081759
25	64	80178622	4866372834	0	0	0	0	0	0	1117867
28	64	80199920	4877499406	0	0	0	0	0	0	1153981
