batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
5	64	97472654	4417330743	0	0	0	0	0	0	36143
4	64	97462961	4421241671	0	0	0	0	0	0	72115
7	64	97471566	4412323045	0	0	0	0	0	0	108107
0	64	97490329	4419831356	0	0	0	0	0	0	144019
3	64	97476994	4416267864	1	0	0	1	0	0	180007
6	64	97485217	4416160556	1	1	0	1	1	0	215993
2	64	97479929	4423218822	0	0	0	0	0	0	251962
1	64	97470186	4415990706	0	0	0	0	0	0	287916
15	64	97482384	4410937607	0	0	0	0	0	0	323991
13	64	97476279	4413525776	0	0	0	0	0	0	360040
12	64	97478247	4421653191	0	0	0	0	0	0	396089
8	64	97479299	4418126372	0	0	0	0	0	0	432066
14	64	97481750	4422232598	1	0	0	1	0	0	468102
10	64	97490477	4421227484	0	0	0	0	0	0	504155
11	64	97473895	4415639048	0	0	0	0	0	0	540192
9	64	97479053	4417950069	1	1	0	1	1	0	576164
20	64	97472287	4414509171	0	0	0	0	0	0	612277
21	64	97469061	4412401522	0	0	0	0	0	0	648402
22	64	97476077	4422184074	0	0	0	0	0	0	684512
19	64	97481739	4409530639	0	0	0	0	0	0	720631
18	64	97480957	4414536869	0	0	0	0	0	0	756725
17	64	97481040	4413778945	0	0	0	0	0	0	792833
16	64	97491507	4412296318	0	0	0	0	0	0	828926
23	64	97488693	4416593828	0	0	0	0	0	0	865030
28	64	97476740	4424775872	0	0	0	0	0	0	901142
29	64	97467646	4410100884	0	0	0	0	0	0	937259
25	64	97478353	4416162568	0	0	0	0	0	0	973368
24	64	97472951	4428495137	0	0	0	0	0	0	1009457
31	64	97481150	4409098760	0	0	0	0	0	0	1045559
26	64	97479025	4418491414	0	0	0	0	0	0	1081684
27	64	97482561	4413232584	0	0	0	0	0	0	1117792
30	64	97484650	4417467163	0	0	0	0	0	0	1153895
34	64	97477335	4421084832	0	0	0	0	0	0	1190000
33	64	97503873	4412661170	0	0	0	0	0	0	1226100
32	64	97487275	4412806911	0	0	0	0	0	0	1262205
35	64	97475611	4419946793	0	0	0	0	0	0	1298325
