batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
7	64	80182807	4869175606	0	0	0	0	0	0	36150
6	64	80193510	4882022732	0	0	0	0	0	0	72145
0	64	80164588	4879317762	0	0	0	0	0	0	108039
4	64	80164939	4872588889	0	0	0	0	0	0	144030
1	64	80176851	4877573177	0	0	0	0	0	0	179979
2	64	80193935	4869745909	0	0	0	0	0	0	215957
5	64	80167634	4878391830	0	0	0	0	0	0	251938
3	64	80197926	4874510380	0	0	0	0	0	0	287907
8	64	80177726	4878924705	0	0	0	0	0	0	323905
10	64	80189236	4876520493	0	0	0	0	0	0	359961
13	64	80197543	4875114730	0	0	0	0	0	0	396024
14	64	80172551	4878498919	0	0	0	0	0	0	432076
12	64	80203024	4874454380	0	0	0	0	0	0	468137
9	64	80189730	4872601716	0	0	0	0	0	0	504118
11	64	80176587	4878135466	0	0	0	0	0	0	540167
15	64	80165155	4873223922	0	0	0	0	0	0	576240
20	64	80202412	4872765172	0	0	0	0	0	0	612376
22	64	80185728	4864757909	0	0	0	0	0	0	648497
19	64	80174659	4877916854	0	0	0	0	0	0	684614
21	64	80192685	4876888213	0	0	0	0	0	0	720716
17	64	80165265	4878647273	0	0	0	0	0	0	756837
23	64	80167686	4875801390	0	0	0	0	0	0	792949
16	64	80190604	4871803720	0	0	0	0	0	0	829051
18	64	80184690	4870000499	0	0	0	0	0	0	865165
30	64	80167546	4878037746	0	0	0	0	0	0	901288
31	64	80174634	4874197031	0	0	0	0	0	0	937398
26	64	80199320	4876224475	0	0	0	0	0	0	973513
29	64	80188023	4872718921	0	0	0	0	0	0	1009626
24	64	80195737	4870435390	0	0	0	0	0	0	1045723
27	64	80163337	4877535135	0	0	0	0	0	0	1081851
28	64	80209584	4878103065	0	0	0	0	0	0	1117957
25	64	80188102	4877913334	0	0	0	0	0	0	1154071
39	64	80189538	4876333224	0	0	0	0	0	0	1190198
37	64	80207401	4876859144	0	0	0	0	0	0	1226315
35	64	80179714	4877120770	0	0	0	0	0	0	1262444
38	64	80188524	4883459604	0	0	0	0	0	0	1298550
36	64	80169952	4873975511	0	0	0	0	0	0	1334675
34	64	80170942	4877947538	0	0	0	0	0	0	1370792
33	64	80176219	4873184537	0	0	0	0	0	0	1406898
32	64	80180263	4874842981	0	0	0	0	0	0	1443013
46	64	80181322	4881992600	0	0	0	0	0	0	1479118
40	64	80184368	4875907832	0	0	0	0	0	0	1515224
44	64	80208170	4870726951	0	0	0	0	0	0	1551327
47	64	80198902	4868507425	0	0	0	0	0	0	1587429
41	64	80189866	4870085248	0	0	0	0	0	0	1623537
42	64	80176454	4873125699	0	0	0	0	0	0	1659642
43	64	80168208	4872592235	0	0	0	0	0	0	1695761
45	64	80188365	4878241932	0	0	0	0	0	0	1731871
51	64	80183121	4877515509	0	0	0	0	0	0	1767979
53	64	80165339	4882327786	0	0	0	0	0	0	1804090
49	64	80179379	4872009907	0	0	0	0	0	0	1840194
55	64	80185672	4868809363	0	0	0	0	0	0	1876300
50	64	80199840	4865245916	0	0	0	0	0	0	1912412
