batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
0	64	86803333	4939305401	0	0	0	0	0	0	36074
1	64	86787029	4936766634	0	0	0	0	0	0	72007
2	64	86827500	4935368953	0	0	0	0	0	0	107993
3	64	86796975	4934128582	0	0	0	0	0	0	143964
4	64	86807716	4939189899	0	0	0	0	0	0	179943
5	64	86816806	4931966160	0	0	0	0	0	0	215911
7	64	86804967	4927596200	0	0	0	0	0	0	251902
10	64	86789795	4947181462	0	0	0	0	0	0	287954
8	64	86777938	4936497039	0	0	0	0	0	0	323943
9	64	86777852	4937730223	0	0	0	0	0	0	359940
11	64	86786762	4931117028	0	0	0	0	0	0	395991
6	64	86851089	4941613388	0	0	0	0	0	0	431966
17	64	86802941	4937360850	0	0	0	0	0	0	468064
16	64	86772814	4937449672	0	0	0	0	0	0	504187
12	64	86805652	4931458759	0	0	0	0	0	0	540243
15	64	86818229	4934941931	0	0	0	0	0	0	576305
13	64	86821151	4932065755	0	0	0	0	0	0	612355
14	64	86829358	4936934681	0	0	0	0	0	0	648404
20	64	86798365	4931682460	0	0	0	0	0	0	684503
23	64	86781784	4932226769	0	0	0	0	0	0	720614
21	64	86803745	4938788491	0	0	0	0	0	0	756718
19	64	86827966	4940955269	0	0	0	0	0	0	792823
18	64	86753479	4940114944	0	0	0	0	0	0	828928
22	64	86772949	4940592984	0	0	0	0	0	0	865039
28	64	86810336	4937180977	0	0	0	0	0	0	901153
29	64	86818367	4931114711	0	0	0	0	0	0	937272
26	64	86789897	4936365790	0	0	0	0	0	0	973378
27	64	86796947	4941302689	0	0	0	0	0	0	1009486
24	64	86819730	4940057829	0	0	0	0	0	0	1045600
25	64	86805232	4935076963	0	0	0	0	0	0	1081723
35	64	86783722	4934196783	0	0	0	0	0	0	1117833
32	64	86794255	4938669199	0	0	0	0	0	0	1153938
34	64	86807091	4932904393	0	0	0	0	0	0	1190060
30	64	86774856	4935943722	0	0	0	0	0	0	1226170
33	64	86825378	4937646715	0	0	0	0	0	0	1262294
31	64	86810851	4941491951	0	0	0	0	0	0	1298408
38	64	86790259	4939089175	0	0	0	0	0	0	1334524
41	64	86798922	4933148484	0	0	0	0	0	0	1370645
39	64	86796143	4939341517	0	0	0	0	0	0	1406748
36	64	86804587	4941620740	0	0	0	0	0	0	1442871
40	64	86773108	4937949738	0	0	0	0	0	0	1479004
37	64	86794273	4934583203	0	0	0	0	0	0	1515106
46	64	86768520	4936050703	0	0	0	0	0	0	1551200
45	64	86828916	4936855796	0	0	0	0	0	0	1587298
47	64	86809690	4933789698	0	0	0	0	0	0	1623404
44	64	86797264	4933617065	0	0	0	0	0	0	1659491
43	64	86828141	4942069074	0	0	0	0	0	0	1695601
42	64	86797895	4941400856	0	0	0	0	0	0	1731701
53	64	86840696	4945889648	0	0	0	0	0	0	1767794
51	64	86804165	4928525361	0	0	0	0	0	0	1803918
50	64	86823859	4937191995	0	0	0	0	0	0	1840021
52	64	86805757	4943871911	0	0	0	0	0	0	1876119
48	64	86787799	4929561713	0	0	0	0	0	0	1912228
49	64	86837619	4936261782	0	0	0	0	0	0	1948340
57	64	86825981	4929674346	0	0	0	0	0	0	1984428
59	64	86800217	4933589523	0	0	0	0	0	0	2020537
58	64	86783448	4935424692	0	0	0	0	0	0	2056660
