batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
3	64	80188805	4881689450	0	0	0	0	0	0	36143
7	64	80173615	4870504516	0	0	0	0	0	0	72130
2	64	80157841	4876991351	0	0	0	0	0	0	108116
1	64	80158181	4879897749	0	0	0	0	0	0	144069
4	64	80174466	4879304981	0	0	0	0	0	0	180064
5	64	80187131	4876706240	0	0	0	0	0	0	216041
0	64	80199381	4875040264	0	0	0	0	0	0	251940
6	64	80200694	4856038107	0	0	0	0	0	0	287918
12	64	80163314	4876615036	0	0	0	0	0	0	323955
11	64	80184345	4875991356	0	0	0	0	0	0	359999
15	64	80188294	4874261616	0	0	0	0	0	0	396064
9	64	80196971	4879416133	0	0	0	0	0	0	432048
8	64	80188451	4875051929	0	0	0	0	0	0	468019
13	64	80192883	4873568639	0	0	0	0	0	0	504072
10	64	80196906	4875478031	0	0	0	0	0	0	540125
14	64	80179696	4870273069	0	0	0	0	0	0	576169
19	64	80203144	4881190807	0	0	0	0	0	0	612273
18	64	80186313	4878461618	0	0	0	0	0	0	648376
21	64	80167551	4875755378	0	0	0	0	0	0	684505
20	64	80174850	4873951519	0	0	0	0	0	0	720622
23	64	80184252	4883706553	0	0	0	0	0	0	756737
16	64	80189533	4872028665	0	0	0	0	0	0	792846
22	64	80177926	4875818034	0	0	0	0	0	0	828953
17	64	80184805	4873809537	0	0	0	0	0	0	865072
30	64	80203083	4875505560	0	0	0	0	0	0	901166
26	64	80167949	4873870795	0	0	0	0	0	0	937276
31	64	80194615	4876573898	0	0	0	0	0	0	973393
29	64	80187920	4875650727	0	0	0	0	0	0	1009502
27	64	80170782	4878702107	0	0	0	0	0	0	1045624
24	64	80180684	4872492818	0	0	0	0	0	0	1081733
25	64	80168991	4872217447	0	0	0	0	0	0	1117841
28	64	80171210	4879751273	0	0	0	0	0	0	1153943
34	64	80178202	4862564111	0	0	0	0	0	0	1190050
36	64	80180243	4877703679	0	0	0	0	0	0	1226161
38	64	80205812	4866144631	0	0	0	0	0	0	1262280
35	64	80180909	4880333276	0	0	0	0	0	0	1298401
32	64	80183620	4872806063	0	0	0	0	0	0	1334490
37	64	80181406	4879768412	0	0	0	0	0	0	1370602
39	64	80184926	4872448395	0	0	0	0	0	0	1406706
33	64	80196847	4876317454	0	0	0	0	0	0	1442824
44	64	80159136	4873046188	0	0	0	0	0	0	1478941
47	64	80188116	4891081050	0	0	0	0	0	0	1515049
45	64	80178730	4870326014	0	0	0	0	0	0	1551162
43	64	80190598	4882331137	0	0	0	0	0	0	1587277
42	64	80181743	4881455418	0	0	0	0	0	0	1623388
40	64	80179480	4877305623	0	0	0	0	0	0	1659505
46	64	80201343	4880414710	0	0	0	0	0	0	1695630
41	64	80188502	4878528342	0	0	0	0	0	0	1731748
48	64	80184582	4872742039	0	0	0	0	0	0	1767853
54	64	80177988	4873394400	0	0	0	0	0	0	1803963
53	64	80184305	4879751528	0	0	0	0	0	0	1840089
50	64	80182930	4878803233	0	0	0	0	0	0	1876207
49	64	80188932	4870024840	0	0	0	0	0	0	1912312
51	64	80198584	4871802033	0	0	0	0	0	0	1948420
52	64	80202034	4877446733	0	0	0	0	0	0	1984527
55	64	80208258	4872443770	0	0	0	0	0	0	2020645
58	64	80184898	4875222660	0	0	0	0	0	0	2056765
56	64	80199488	4875733950	0	0	0	0	0	0	2092887
57	64	80179331	4869231250	0	0	0	0	0	0	2128980
61	64	80183852	4871288813	0	0	0	0	0	0	2165078
62	64	80177398	4878841928	0	0	0	0	0	0	2201197
63	64	80173697	4871248088	0	0	0	0	0	0	2237286
60	64	80167317	4882422800	0	0	0	0	0	0	2273403
59	64	80176762	4880723782	0	0	0	0	0	0	2309503
66	64	80182166	4873564173	0	0	0	0	0	0	2345615
64	64	80170802	4875586775	0	0	0	0	0	0	2381722
69	64	80170991	4870481865	0	0	0	0	0	0	2417846
65	64	80184769	4878058284	0	0	0	0	0	0	2453955
68	64	80193801	4877989935	0	0	0	0	0	0	2490073
71	64	80176355	4874201106	0	0	0	0	0	0	2526193
67	64	80182775	4871854108	0	0	0	0	0	0	2562301
70	64	80160579	4870813394	0	0	0	0	0	0	2598402
75	64	80158238	4874226718	0	0	0	0	0	0	2634506
74	64	80185219	4882280465	0	0	0	0	0	0	2670625
78	64	80196842	4881710514	0	0	0	0	0	0	2706733
73	64	80171556	4878511008	0	0	0	0	0	0	2742847
77	64	80173707	4876289897	0	0	0	0	0	0	2778960
76	64	80178202	4877203698	0	0	0	0	0	0	2815066
79	64	80179397	4876310913	0	0	0	0	0	0	2851200
72	64	80178767	4880525463	0	0	0	0	0	0	2887302
83	64	80195596	4876123748	0	0	0	0	0	0	2923407
86	64	80213511	4879669410	0	0	0	0	0	0	2959523
84	64	80168254	4871946409	0	0	0	0	0	0	2995631
82	64	80180339	4874027455	0	0	0	0	0	0	3031750
81	64	80162878	4871581530	0	0	0	0	0	0	3067863
85	64	80182733	4885608918	0	0	0	0	0	0	3103969
87	64	80200191	4871072539	0	0	0	0	0	0	3140082
80	64	80199724	4877670433	0	0	0	0	0	0	3176181
95	64	80195937	4875535074	0	0	0	0	0	0	3212300
92	64	80185735	4877088670	0	0	0	0	0	0	3248410
93	64	80184976	4875184687	0	0	0	0	0	0	3284511
94	64	80200156	4876130924	0	0	0	0	0	0	3320618
90	64	80196589	4879199302	0	0	0	0	0	0	3356711
91	64	80199248	4876030785	0	0	0	0	0	0	3392823
89	64	80177939	4872630718	0	0	0	0	0	0	3428934
88	64	80184408	4873755718	0	0	0	0	0	0	3465041
97	64	80191746	4875488143	0	0	0	0	0	0	3501161
99	64	80165224	4875290266	0	0	0	0	0	0	3537271
96	64	80181175	4873206769	0	0	0	0	0	0	3573393
101	64	80186855	4876077968	0	0	0	0	0	0	3609561
100	64	80166270	4877850405	0	0	0	0	0	0	3645738
102	64	80191915	4867053450	0	0	0	0	0	0	3681907
98	64	80174096	4868880023	0	0	0	0	0	0	3718016
103	64	80188544	4876258966	0	0	0	0	0	0	3754182
108	64	80182679	4880097899	0	0	0	0	0	0	3790373
105	64	80175436	4875584335	0	0	0	0	0	0	3826545
109	64	80189217	4883924574	0	0	0	0	0	0	3862729
106	64	80171150	4879801062	0	0	0	0	0	0	3898900
110	64	80190674	4875168786	0	0	0	0	0	0	3935072
107	64	80187642	4873793813	0	0	0	0	0	0	3971235
104	64	80166629	4876235386	0	0	0	0	0	0	4007393
111	64	80180945	4877683012	0	0	0	0	0	0	4043562
