batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
2	64	86821903	4940106675	0	0	0	0	0	0	36151
1	64	86835500	4930365874	0	0	0	0	0	0	72097
0	64	86836731	4937759311	0	0	0	0	0	0	108007
5	64	86775498	4932906135	0	0	0	0	0	0	143863
3	64	86775762	4942532437	0	0	0	0	0	0	179843
4	64	86768546	4933210942	0	0	0	0	0	0	215829
8	64	86813775	4935621284	0	0	0	0	0	0	251813
9	64	86812216	4945125576	0	0	0	0	0	0	287790
10	64	86777177	4937143923	0	0	0	0	0	0	323826
11	64	86808062	4936746114	0	0	0	0	0	0	359882
6	64	86830237	4940241460	0	0	0	0	0	0	395873
7	64	86841442	4940697853	0	0	0	0	0	0	431867
14	64	86793216	4935160075	0	0	0	0	0	0	467918
16	64	86815288	4936863770	0	0	0	0	0	0	504032
13	64	86810768	4933051403	0	0	0	0	0	0	540094
17	64	86807422	4943144676	0	0	0	0	0	0	576205
15	64	86848008	4941150765	0	0	0	0	0	0	612272
12	64	86817859	4934410561	0	0	0	0	0	0	648301
22	64	86778596	4938389183	0	0	0	0	0	0	684405
19	64	86799573	4944025762	0	0	0	0	0	0	720500
20	64	86783006	4930660251	0	0	0	0	0	0	756624
21	64	86813287	4932837648	0	0	0	0	0	0	792738
23	64	86801711	4935568903	0	0	0	0	0	0	828867
18	64	86784386	4936488839	0	0	0	0	0	0	864961
29	64	86809604	4930200933	0	0	0	0	0	0	901062
28	64	86776648	4934909098	0	0	0	0	0	0	937159
26	64	86830199	4942989136	0	0	0	0	0	0	973248
27	64	86829204	4940683695	0	0	0	0	0	0	1009351
25	64	86819820	4941464864	0	0	0	0	0	0	1045459
24	64	86786348	4935961291	0	0	0	0	0	0	1081567
31	64	86810627	4940886110	0	0	0	0	0	0	1117677
30	64	86846286	4945739162	0	0	0	0	0	0	1153789
34	64	86820224	4939032393	0	0	0	0	0	0	1189886
33	64	86783676	4933084477	0	0	0	0	0	0	1226001
35	64	86831180	4929593484	0	0	0	0	0	0	1262123
32	64	86818491	4934047614	0	0	0	0	0	0	1298224
40	64	86804745	4934746566	0	0	0	0	0	0	1334334
37	64	86807043	4935398425	0	0	0	0	0	0	1370442
38	64	86787114	4936182379	0	0	0	0	0	0	1406555
41	64	86789052	4927939872	0	0	0	0	0	0	1442684
36	64	86799616	4936624269	0	0	0	0	0	0	1478790
39	64	86808529	4929994763	0	0	0	0	0	0	1514890
43	64	86777204	4938079428	0	0	0	0	0	0	1551014
47	64	86788581	4931621259	0	0	0	0	0	0	1587136
46	64	86768778	4939050087	0	0	0	0	0	0	1623252
44	64	86768366	4936075723	0	0	0	0	0	0	1659366
42	64	86793250	4936479081	0	0	0	0	0	0	1695452
45	64	86793540	4938414461	0	0	0	0	0	0	1731557
50	64	86800660	4935527547	0	0	0	0	0	0	1767675
52	64	86810919	4933790464	0	0	0	0	0	0	1803791
48	64	86790144	4939006830	0	0	0	0	0	0	1839904
51	64	86806506	4931652280	0	0	0	0	0	0	1876009
49	64	86793473	4937890578	0	0	0	0	0	0	1912143
53	64	86794250	4937367335	0	0	0	0	0	0	1948251
56	64	86800681	4928460188	0	0	0	0	0	0	1984356
57	64	86805608	4936471311	0	0	0	0	0	0	2020451
59	64	86779167	4936954758	0	0	0	0	0	0	2056536
54	64	86807045	4935119230	0	0	0	0	0	0	2092649
55	64	86805093	4941109339	0	0	0	0	0	0	2128773
58	64	86773511	4942487954	0	0	0	0	0	0	2164893
60	64	86808451	4927003985	0	0	0	0	0	0	2200999
65	64	86836649	4937481879	0	0	0	0	0	0	2237105
64	64	86800964	4937171341	0	0	0	0	0	0	2273216
62	64	86781687	4938149837	0	0	0	0	0	0	2309323
61	64	86845810	4937239767	0	0	0	0	0	0	2345437
63	64	86813010	4941461137	0	0	0	0	0	0	2381548
69	64	86770260	4938613107	0	0	0	0	0	0	2417660
67	64	86791280	4940951558	0	0	0	0	0	0	2453770
71	64	86780110	4934860425	0	0	0	0	0	0	2489876
