batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
7	64	97482511	4416129017	0	0	0	0	0	0	36149
4	64	97474024	4417229872	0	0	0	0	0	0	72122
2	64	97475914	4420020992	1	1	0	1	1	0	108106
1	64	97490312	4414961162	0	0	0	0	0	0	144044
6	64	97471927	4417077319	0	0	0	0	0	0	180033
5	64	97482099	4415206762	0	0	0	0	0	0	216012
0	64	97486472	4418055387	0	0	0	0	0	0	251917
3	64	97472977	4415724296	0	0	0	0	0	0	287889
12	64	97487820	4413617488	0	0	0	0	0	0	323933
15	64	97482602	4414586536	0	0	0	0	0	0	359998
10	64	97487779	4421331705	0	0	0	0	0	0	396045
9	64	97467465	4420146342	0	0	0	0	0	0	432020
8	64	97473722	4420510665	0	0	0	0	0	0	467999
11	64	97477902	4417124890	0	0	0	0	0	0	504054
13	64	97465105	4416645714	0	0	0	0	0	0	540111
14	64	97490096	4417003016	0	0	0	0	0	0	576156
20	64	97483906	4423970102	0	0	0	0	0	0	612271
23	64	97472828	4419907278	0	0	0	0	0	0	648385
19	64	97490001	4416912323	0	0	0	0	0	0	684502
18	64	97487460	4412998208	0	0	0	0	0	0	720631
22	64	97472791	4418481201	0	0	0	0	0	0	756747
21	64	97475034	4415658675	0	0	0	0	0	0	792863
17	64	97474130	4423028060	0	0	0	0	0	0	828969
16	64	97462298	4420035412	1	1	0	1	1	0	865070
25	64	97483086	4421666049	0	0	0	0	0	0	901186
27	64	97483201	4415888196	0	0	0	0	0	0	937285
30	64	97478132	4414094124	0	0	0	0	0	0	973386
31	64	97474110	4415215104	0	0	0	0	0	0	1009488
29	64	97479171	4416944564	1	0	0	1	0	0	1045596
26	64	97476148	4422909990	0	0	0	0	0	0	1081724
28	64	97483382	4422915464	0	0	0	0	0	0	1117842
24	64	97488972	4421063022	0	0	0	0	0	0	1153959
35	64	97480178	4417318544	0	0	0	0	0	0	1190069
32	64	97481705	4419574475	0	0	0	0	0	0	1226186
34	64	97485572	4414285648	0	0	0	0	0	0	1262303
38	64	97466274	4411493175	0	0	0	0	0	0	1298413
33	64	97478585	4418742938	0	0	0	0	0	0	1334507
36	64	97476083	4423197312	0	0	0	0	0	0	1370624
39	64	97473688	4419732361	0	0	0	0	0	0	1406738
37	64	97481455	4416765421	0	0	0	0	0	0	1442839
47	64	97495274	4426595481	0	0	0	0	0	0	1478958
45	64	97483983	4412958018	1	1	0	2	1	0	1515073
42	64	97467732	4415897859	0	0	0	0	0	0	1551186
41	64	97476174	4418393867	0	0	0	0	0	0	1587304
40	64	97486847	4422971877	0	0	0	0	0	0	1623419
44	64	97484428	4411774005	0	0	0	0	0	0	1659533
46	64	97482036	4421638197	0	0	0	0	0	0	1695651
43	64	97475791	4415846535	0	0	0	0	0	0	1731768
50	64	97482443	4410482049	0	0	0	0	0	0	1767855
48	64	97481153	4415780080	0	0	0	0	0	0	1803967
55	64	97474364	4417371478	0	0	0	0	0	0	1840085
52	64	97488174	4422679766	0	0	0	0	0	0	1876205
51	64	97476915	4410247176	0	0	0	0	0	0	1912312
53	64	97466332	4414432582	0	0	0	0	0	0	1948413
54	64	97480536	4420390255	0	0	0	0	0	0	1984516
49	64	97472262	4415083561	0	0	0	0	0	0	2020631
62	64	97475342	4419205872	0	0	0	0	0	0	2056746
60	64	97474157	4423729339	0	0	0	0	0	0	2092859
57	64	97473186	4422242509	0	0	0	0	0	0	2128976
56	64	97478807	4419159612	0	0	0	0	0	0	2165080
59	64	97473661	4415414214	0	0	0	0	0	0	2201186
58	64	97475110	4410009428	0	0	0	0	0	0	2237273
63	64	97480193	4419630264	0	0	0	0	0	0	2273389
61	64	97486080	4419888649	0	0	0	0	0	0	2309506
67	64	97483733	4421658238	0	0	0	0	0	0	2345620
66	64	97466090	4409725106	0	0	0	0	0	0	2381736
64	64	97470633	4407407783	0	0	0	0	0	0	2417839
70	64	97486076	4420650514	0	1	0	1	1	0	2453953
68	64	97476535	4419129175	0	0	0	0	0	0	2490059
69	64	97480259	4422198588	0	0	0	0	0	0	2526175
71	64	97482160	4411547832	1	0	0	1	0	0	2562303
65	64	97488920	4413190998	0	0	0	0	0	0	2598425
75	64	97484349	4415666447	0	0	0	0	0	0	2634531
74	64	97480766	4415572905	0	0	0	0	0	0	2670633
72	64	97480513	4411385695	0	0	0	0	0	0	2706734
76	64	97478059	4413028300	0	0	0	0	0	0	2742841
77	64	97481268	4426468577	0	0	0	0	0	0	2778941
73	64	97473805	4420545930	0	0	0	0	0	0	2815058
78	64	97484579	4418012188	0	0	0	0	0	0	2851172
79	64	97497573	4419470155	0	0	0	0	0	0	2887282
84	64	97473515	4417264759	0	0	0	0	0	0	2923396
83	64	97470727	4419455971	0	0	0	0	0	0	2959511
81	64	97477741	4420186470	0	0	0	0	0	0	2995624
86	64	97480819	4421468282	0	0	0	0	0	0	3031733
82	64	97476226	4416056707	0	0	0	0	0	0	3067839
85	64	97486089	4411128138	0	0	0	0	0	0	3103966
80	64	97482804	4412441615	0	0	0	0	0	0	3140070
87	64	97480813	4412288605	1	0	0	1	0	0	3176177
92	64	97475859	4419110774	0	0	0	0	0	0	3212296
93	64	97484824	4409525068	0	0	0	0	0	0	3248404
91	64	97487878	4410138290	0	0	0	0	0	0	3284496
94	64	97480206	4424141879	0	0	0	0	0	0	3320617
88	64	97477913	4417727704	0	0	0	0	0	0	3356727
90	64	97481643	4421607310	1	1	0	1	1	0	3392841
89	64	97479820	4424555180	0	0	0	0	0	0	3428957
95	64	97473366	4411232444	1	2	0	2	1	0	3465066
97	64	97479013	4410508348	0	0	0	0	0	0	3501184
101	64	97481044	4416750247	0	1	0	1	1	0	3537365
102	64	97488608	4414682047	0	0	0	0	0	0	3573541
100	64	97486228	4417546956	0	0	0	0	0	0	3609721
99	64	97478749	4405604983	0	0	0	0	0	0	3645836
103	64	97480811	4411547174	0	0	0	0	0	0	3682016
96	64	97476245	4420272359	0	0	0	0	0	0	3718132
98	64	97483626	4422065456	0	0	0	0	0	0	3754247
110	64	97476226	4414387730	0	0	0	0	0	0	3790415
111	64	97491089	4413369061	0	0	0	0	0	0	3826582
105	64	97464217	4419037868	0	0	0	0	0	0	3862758
108	64	97490100	4412563910	0	0	0	0	0	0	3898929
107	64	97481190	4415925456	0	0	0	0	0	0	3935103
106	64	97485681	4419869129	0	0	0	0	0	0	3971284
104	64	97487104	4419186816	0	0	0	0	0	0	4007453
109	64	97486497	4419986797	0	0	0	0	0	0	4043629
119	64	97476584	4412207050	0	0	0	0	0	0	4079802
117	64	97466289	4413783879	0	0	0	0	0	0	4115973
116	64	97463286	4420962478	0	0	0	0	0	0	4152152
114	64	97485577	4428638427	0	0	0	0	0	0	4188350
112	64	97480749	4415752649	0	0	0	0	0	0	4224512
113	64	97479988	4418494117	0	0	0	0	0	0	4260683
115	64	97465266	4413118669	0	0	0	0	0	0	4296850
118	64	97479245	4422064278	1	0	0	1	0	0	4333028
124	64	97485400	4413513398	0	0	0	0	0	0	4369211
123	64	97481407	4415188934	0	0	0	0	0	0	4405379
127	64	97461958	4418629137	0	0	0	0	0	0	4441555
125	64	97480366	4417197395	0	0	0	0	0	0	4477730
126	64	97479036	4417322774	0	0	0	0	0	0	4513896
121	64	97478275	4409792294	0	0	0	0	0	0	4550071
122	64	97478073	4419196102	0	0	0	0	0	0	4586241
120	64	97476598	4410647604	0	0	0	0	0	0	4622415
130	64	97483343	4418865094	0	0	0	0	0	0	4658586
133	64	97474867	4421519876	0	0	0	0	0	0	4694769
131	64	97475548	4414156452	0	0	0	0	0	0	4730946
134	64	97479579	4414542997	0	0	0	0	0	0	4767118
132	64	97471526	4412446285	0	0	0	0	0	0	4803291
135	64	97481481	4405952377	0	0	0	0	0	0	4839448
129	64	97479635	4410991018	0	0	0	0	0	0	4875621
128	64	97464138	4409755838	0	0	0	0	0	0	4911790
142	64	97475302	4417511197	0	0	0	0	0	0	4947960
143	64	97482254	4419538139	0	0	0	0	0	0	4984121
136	64	97484679	4415729304	0	0	0	0	0	0	5020271
137	64	97481395	4410308905	1	0	0	1	0	0	5056443
141	64	97480207	4417512706	0	0	0	0	0	0	5092609
140	64	97468335	4417643837	0	0	0	0	0	0	5128780
139	64	97471349	4419772420	0	0	0	0	0	0	5164959
138	64	97485920	4415981283	0	0	0	0	0	0	5201135
151	64	97473645	4411080480	0	0	0	0	0	0	5237301
149	64	97487571	4414417121	0	0	0	0	0	0	5273483
146	64	97481644	4417784394	0	0	0	0	0	0	5309668
144	64	97478093	4417762842	0	1	0	1	1	0	5345844
145	64	97477371	4417667508	0	0	0	0	0	0	5382016
148	64	97488103	4419052106	0	0	0	0	0	0	5418195
147	64	97480804	4418629620	0	0	0	0	0	0	5454367
150	64	97487983	4410351307	0	0	0	0	0	0	5490540
153	64	97475115	4408005570	0	0	0	0	0	0	5526689
154	64	97479173	4407510956	1	1	0	1	1	0	5562866
158	64	97488430	4424854382	0	0	0	0	0	0	5599102
157	64	97488990	4425691387	0	0	0	0	0	0	5635342
159	64	97481945	4417906638	0	0	0	0	0	0	5671595
155	64	97480117	4417927236	0	0	0	0	0	0	5707778
152	64	97482861	4420460758	0	0	0	0	0	0	5743942
156	64	97483454	4416012094	0	0	0	0	0	0	5780171
160	64	97479651	4422677566	1	1	0	1	1	0	5816400
167	64	97480299	4415954803	0	0	0	0	0	0	5852625
161	64	97475031	4416079793	0	0	0	0	0	0	5888868
164	64	97481701	4413257155	0	0	0	0	0	0	5925112
163	64	97483945	4421620096	0	0	0	0	0	0	5961355
165	64	97482731	4420278920	0	1	0	1	1	0	5997589
166	64	97469076	4418796291	0	0	0	0	0	0	6033833
162	64	97472118	4413897456	0	0	0	0	0	0	6070076
173	39	59414521	2690866955	1	1	0	1	1	0	6092162
172	64	97493261	4415728053	0	0	0	0	0	0	6128415
171	64	97481912	4418451649	0	0	0	0	0	0	6164667
169	64	97474584	4410683205	0	0	0	0	0	0	6200921
170	64	97487190	4415851850	0	0	0	0	0	0	6237161
168	64	97485848	4420043117	0	0	0	0	0	0	6273383
