phase	start	end	ops	ccx	ccz	hmr	reset
tlm_inverse_gcd_forward_shift	70780631	70780761	130	31	0	0	2
tlm_inverse_gcd_forward_compare	70780761	70781186	425	86	0	11	12
tlm_inverse_gcd_forward_body	70781186	70781951	765	83	2	51	53
tlm_apply_inverse_fold	70781951	70784404	2453	350	0	94	129
tlm_apply_inverse_swap	70784404	70785172	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70785172	70788843	3671	769	11	132	134
tlm_apply_inverse_mod_sub_fold	70788843	70789870	1027	93	6	91	91
tlm_apply_inverse_mod_sub_clean	70789870	70790144	274	26	0	13	15
tlm_inverse_gcd_forward_codec	70790144	70790310	166	18	0	4	7
tlm_inverse_gcd_forward_shift	70790310	70790436	126	30	0	0	2
tlm_inverse_gcd_forward_compare	70790436	70790856	420	82	0	12	13
tlm_inverse_gcd_forward_body	70790856	70791578	722	79	2	48	50
tlm_apply_inverse_fold	70791578	70794031	2453	350	0	94	129
tlm_apply_inverse_swap	70794031	70794799	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70794799	70798714	3915	769	12	156	158
tlm_apply_inverse_mod_sub_fold	70798714	70799747	1033	93	6	91	91
tlm_apply_inverse_mod_sub_clean	70799747	70800027	280	25	0	14	16
tlm_inverse_gcd_forward_codec	70800027	70800030	3	0	0	0	0
tlm_inverse_gcd_forward_shift	70800030	70800152	122	29	0	0	2
tlm_inverse_gcd_forward_compare	70800152	70800555	403	80	0	11	12
tlm_inverse_gcd_forward_body	70800555	70801262	707	77	2	47	49
tlm_apply_inverse_fold	70801262	70803715	2453	350	0	94	129
tlm_apply_inverse_swap	70803715	70804483	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70804483	70808154	3671	769	11	132	134
tlm_apply_inverse_mod_sub_fold	70808154	70809181	1027	93	6	91	91
tlm_apply_inverse_mod_sub_clean	70809181	70809455	274	26	0	13	15
tlm_inverse_gcd_forward_codec	70809455	70809458	3	0	0	0	0
tlm_inverse_gcd_forward_shift	70809458	70809576	118	28	0	0	2
tlm_inverse_gcd_forward_compare	70809576	70809962	386	78	0	10	11
tlm_inverse_gcd_forward_body	70809962	70810819	857	87	4	58	59
tlm_apply_inverse_fold	70810819	70813272	2453	350	0	94	129
tlm_apply_inverse_swap	70813272	70814040	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70814040	70817487	3447	769	10	110	112
tlm_apply_inverse_mod_sub_fold	70817487	70818506	1019	91	6	91	91
tlm_apply_inverse_mod_sub_clean	70818506	70818774	268	27	0	12	14
tlm_inverse_gcd_forward_codec	70818774	70818940	166	18	0	4	7
tlm_inverse_gcd_forward_shift	70818940	70819054	114	27	0	0	2
tlm_inverse_gcd_forward_compare	70819054	70819435	381	74	0	11	12
tlm_inverse_gcd_forward_body	70819435	70820084	649	71	2	43	45
tlm_apply_inverse_fold	70820084	70822537	2453	350	0	94	129
tlm_apply_inverse_swap	70822537	70823305	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70823305	70826976	3671	769	11	132	134
tlm_apply_inverse_mod_sub_fold	70826976	70828003	1027	93	6	91	91
tlm_apply_inverse_mod_sub_clean	70828003	70828277	274	26	0	13	15
tlm_inverse_gcd_forward_codec	70828277	70828280	3	0	0	0	0
tlm_inverse_gcd_forward_shift	70828280	70828390	110	26	0	0	2
tlm_inverse_gcd_forward_compare	70828390	70828754	364	72	0	10	11
tlm_inverse_gcd_forward_body	70828754	70829553	799	81	4	54	55
tlm_apply_inverse_fold	70829553	70832006	2453	350	0	94	129
tlm_apply_inverse_swap	70832006	70832774	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70832774	70836221	3447	769	10	110	112
tlm_apply_inverse_mod_sub_fold	70836221	70837240	1019	91	6	91	91
tlm_apply_inverse_mod_sub_clean	70837240	70837508	268	27	0	12	14
tlm_inverse_gcd_forward_codec	70837508	70837511	3	0	0	0	0
tlm_inverse_gcd_forward_shift	70837511	70837617	106	25	0	0	2
tlm_inverse_gcd_forward_compare	70837617	70837964	347	70	0	9	10
tlm_inverse_gcd_forward_body	70837964	70838583	619	67	2	41	43
tlm_apply_inverse_fold	70838583	70841036	2453	350	0	94	129
tlm_apply_inverse_swap	70841036	70841804	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70841804	70845047	3243	769	9	90	92
tlm_apply_inverse_mod_sub_fold	70845047	70846102	1055	94	7	94	94
tlm_apply_inverse_mod_sub_clean	70846102	70846364	262	28	0	11	13
tlm_inverse_gcd_forward_codec	70846364	70846530	166	18	0	4	7
tlm_inverse_gcd_forward_shift	70846530	70846628	98	22	0	0	6
tlm_inverse_gcd_forward_compare	70846628	70846980	352	58	0	14	15
tlm_inverse_gcd_forward_body	70846980	70847424	444	52	1	29	31
tlm_apply_inverse_fold	70847424	70849877	2453	350	0	94	129
tlm_apply_inverse_swap	70849877	70850645	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70850645	70855108	4463	769	14	210	212
tlm_apply_inverse_mod_sub_fold	70855108	70856121	1013	88	8	88	88
tlm_apply_inverse_mod_sub_clean	70856121	70856413	292	23	0	16	18
tlm_inverse_gcd_forward_codec	70856413	70856416	3	0	0	0	0
tlm_inverse_gcd_forward_shift	70856416	70856506	90	21	0	0	2
tlm_inverse_gcd_forward_compare	70856506	70856841	335	56	0	13	14
tlm_inverse_gcd_forward_body	70856841	70857270	429	50	1	28	30
tlm_apply_inverse_fold	70857270	70859723	2453	350	0	94	129
tlm_apply_inverse_swap	70859723	70860491	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70860491	70864670	4179	769	13	182	184
tlm_apply_inverse_mod_sub_fold	70864670	70865697	1027	91	6	91	91
tlm_apply_inverse_mod_sub_clean	70865697	70865983	286	24	0	15	17
tlm_inverse_gcd_forward_codec	70865983	70865986	3	0	0	0	0
tlm_inverse_gcd_forward_shift	70865986	70866072	86	20	0	0	2
tlm_inverse_gcd_forward_compare	70866072	70866390	318	54	0	12	13
tlm_inverse_gcd_forward_body	70866390	70866804	414	48	1	27	29
tlm_apply_inverse_fold	70866804	70869257	2453	350	0	94	129
tlm_apply_inverse_swap	70869257	70870025	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70870025	70873940	3915	769	12	156	158
tlm_apply_inverse_mod_sub_fold	70873940	70874961	1021	91	6	91	91
tlm_apply_inverse_mod_sub_clean	70874961	70875241	280	25	0	14	16
tlm_inverse_gcd_forward_codec	70875241	70875407	166	18	0	4	7
tlm_inverse_gcd_forward_shift	70875407	70875489	82	19	0	0	2
tlm_inverse_gcd_forward_compare	70875489	70875802	313	50	0	13	14
tlm_inverse_gcd_forward_body	70875802	70876173	371	44	1	24	26
tlm_apply_inverse_fold	70876173	70878626	2453	350	0	94	129
tlm_apply_inverse_swap	70878626	70879394	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	70879394	70883573	4179	769	13	182	184
tlm_apply_inverse_mod_sub_fold	70883573	70884600	1027	91	6	91	91
