batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
6	64	97479287	4422210118	0	0	0	0	0	0	36157
1	64	97482155	4420777588	0	0	0	0	0	0	72106
7	64	97485997	4415390528	0	0	0	0	0	0	108094
4	64	97461590	4410380473	0	0	0	0	0	0	144085
2	64	97480486	4412777069	1	1	0	1	1	0	180063
3	64	97479784	4413143870	0	0	0	0	0	0	216032
5	64	97483182	4419923836	0	0	0	0	0	0	252013
0	64	97477901	4418949050	0	0	0	0	0	0	287907
14	64	97469699	4412817801	0	0	0	0	0	0	323959
9	64	97471598	4418811829	0	0	0	0	0	0	359940
11	64	97477829	4414819137	0	0	0	0	0	0	395989
15	64	97478496	4425666375	0	0	0	0	0	0	432062
13	64	97489481	4414981121	0	0	0	0	0	0	468125
8	64	97479399	4426399105	0	0	0	0	0	0	504123
10	64	97490100	4418494689	0	0	0	0	0	0	540179
12	64	97481398	4410802453	0	0	0	0	0	0	576240
23	64	97467075	4415602332	0	0	0	0	0	0	612352
20	64	97496317	4418670870	0	0	0	0	0	0	648488
17	64	97482430	4409796292	0	0	0	0	0	0	684609
22	64	97472738	4410207652	0	0	0	0	0	0	720730
21	64	97471434	4414846545	0	0	0	0	0	0	756832
16	64	97475384	4414448132	0	0	0	0	0	0	792934
18	64	97476265	4417749547	0	0	0	0	0	0	829048
19	64	97482829	4418853220	2	0	0	2	0	0	865165
27	64	97484747	4419616246	0	0	0	0	0	0	901293
28	64	97483695	4423620182	1	0	0	1	0	0	937399
25	64	97464725	4417423385	0	0	0	0	0	0	973513
31	64	97486055	4414062015	1	1	0	1	1	0	1009623
24	64	97480400	4415872694	0	0	0	0	0	0	1045720
29	64	97480374	4417245279	0	0	0	0	0	0	1081833
30	64	97472666	4414818075	0	0	0	0	0	0	1117956
26	64	97482386	4421905248	0	1	0	1	1	0	1154071
37	64	97485826	4413315582	0	0	0	0	0	0	1190188
38	64	97476689	4425649754	0	0	0	0	0	0	1226294
36	64	97488241	4416667256	0	0	0	0	0	0	1262419
39	64	97475276	4417294659	0	0	0	0	0	0	1298546
35	64	97479560	4423067006	0	0	0	0	0	0	1334675
33	64	97476345	4410608816	0	0	0	0	0	0	1370781
34	64	97477796	4420696508	0	0	0	0	0	0	1406898
32	64	97483673	4420854643	0	0	0	0	0	0	1443013
