batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
1	64	86828992	4942757461	0	0	0	0	0	0	36097
3	64	86842859	4938112763	0	0	0	0	0	0	72070
2	64	86793818	4925783231	0	0	0	0	0	0	108060
4	64	86811208	4935754994	0	0	0	0	0	0	144050
0	64	86818239	4948882244	0	0	0	0	0	0	179968
5	64	86774482	4942186280	0	0	0	0	0	0	215948
8	64	86792004	4942550944	0	0	0	0	0	0	251909
10	64	86791468	4934971207	0	0	0	0	0	0	287945
11	64	86776391	4937230242	0	0	0	0	0	0	323999
9	64	86803049	4942244200	0	0	0	0	0	0	359974
6	64	86856691	4936505519	0	0	0	0	0	0	395957
7	64	86813032	4942576308	0	0	0	0	0	0	431931
14	64	86760516	4940827916	0	0	0	0	0	0	467986
12	64	86796291	4936120824	0	0	0	0	0	0	504030
13	64	86827089	4942817967	0	0	0	0	0	0	540084
15	64	86788685	4934537553	0	0	0	0	0	0	576168
16	64	86820926	4938994954	0	0	0	0	0	0	612283
17	64	86790604	4932660991	0	0	0	0	0	0	648390
20	64	86817920	4940632227	0	0	0	0	0	0	684508
21	64	86779324	4943510136	0	0	0	0	0	0	720617
18	64	86789287	4932674345	0	0	0	0	0	0	756727
19	64	86798017	4940177568	0	0	0	0	0	0	792834
22	64	86799738	4938765587	0	0	0	0	0	0	828962
23	64	86811941	4937503343	0	0	0	0	0	0	865064
25	64	86790048	4943129575	0	0	0	0	0	0	901177
27	64	86826193	4937292512	0	0	0	0	0	0	937297
29	64	86862943	4932359667	0	0	0	0	0	0	973394
24	64	86819634	4929368285	0	0	0	0	0	0	1009503
28	64	86817311	4928987493	0	0	0	0	0	0	1045610
26	64	86784705	4936025857	0	0	0	0	0	0	1081718
32	64	86803207	4935319724	0	0	0	0	0	0	1117831
31	64	86784951	4935691045	0	0	0	0	0	0	1153949
30	64	86794148	4940610896	0	0	0	0	0	0	1190056
34	64	86805695	4938152801	0	0	0	0	0	0	1226171
33	64	86791663	4932516727	0	0	0	0	0	0	1262287
35	64	86826855	4937017753	0	0	0	0	0	0	1298403
38	64	86765741	4936529172	0	0	0	0	0	0	1334516
36	64	86789500	4937672186	0	0	0	0	0	0	1370647
40	64	86777832	4938182935	0	0	0	0	0	0	1406761
41	64	86791061	4937053588	0	0	0	0	0	0	1442875
39	64	86789119	4933617433	0	0	0	0	0	0	1478988
37	64	86812677	4933319606	0	0	0	0	0	0	1515106
44	64	86788842	4940337041	0	0	0	0	0	0	1551215
46	64	86770629	4944221509	0	0	0	0	0	0	1587340
42	64	86793294	4936221514	0	0	0	0	0	0	1623441
45	64	86812825	4931660634	0	0	0	0	0	0	1659561
43	64	86796340	4941349041	0	0	0	0	0	0	1695676
47	64	86800546	4936462458	0	0	0	0	0	0	1731784
53	64	86790220	4936417566	0	0	0	0	0	0	1767895
50	64	86774696	4933225221	0	0	0	0	0	0	1804023
52	64	86802008	4935500697	0	0	0	0	0	0	1840137
48	64	86797173	4936468093	0	0	0	0	0	0	1876248
49	64	86807771	4934773967	0	0	0	0	0	0	1912359
51	64	86798094	4932573844	0	0	0	0	0	0	1948473
58	64	86820931	4934320156	0	0	0	0	0	0	1984583
55	64	86822128	4935636281	0	0	0	0	0	0	2020684
56	64	86803597	4944465595	0	0	0	0	0	0	2056786
54	64	86826624	4933934586	0	0	0	0	0	0	2092891
57	64	86812225	4941782939	0	0	0	0	0	0	2128987
59	64	86825682	4936605762	0	0	0	0	0	0	2165089
62	64	86817822	4929708830	0	0	0	0	0	0	2201207
63	64	86774018	4936909649	0	0	0	0	0	0	2237314
60	64	86786594	4935118850	0	0	0	0	0	0	2273413
61	64	86804752	4927145654	0	0	0	0	0	0	2309518
64	64	86779554	4932980992	0	0	0	0	0	0	2345633
65	64	86823408	4936276542	0	0	0	0	0	0	2381747
68	64	86796890	4947527098	0	0	0	0	0	0	2417853
70	64	86816578	4935755670	0	0	0	0	0	0	2453972
71	64	86811837	4940170476	0	0	0	0	0	0	2490066
67	64	86794595	4940101168	0	0	0	0	0	0	2526170
69	64	86808448	4930560307	0	0	0	0	0	0	2562291
66	64	86831670	4937530894	0	0	0	0	0	0	2598398
72	64	86769949	4929821411	0	0	0	0	0	0	2634500
73	64	86783912	4932298522	0	0	0	0	0	0	2670613
77	64	86846167	4939900396	0	0	0	0	0	0	2706735
75	64	86812166	4933754782	0	0	0	0	0	0	2742851
74	64	86786692	4943094389	0	0	0	0	0	0	2778971
76	64	86804174	4928949258	0	0	0	0	0	0	2815088
82	64	86815629	4941192919	0	0	0	0	0	0	2851210
83	64	86784556	4938844479	0	0	0	0	0	0	2887318
80	64	86774262	4935623815	0	0	0	0	0	0	2923425
81	64	86818299	4930700519	0	0	0	0	0	0	2959528
79	64	86788274	4943069517	0	0	0	0	0	0	2995632
78	64	86821664	4933777997	0	0	0	0	0	0	3031752
85	64	86811192	4925246145	0	0	0	0	0	0	3067868
84	64	86791048	4932442117	0	0	0	0	0	0	3103969
89	64	86795813	4933340268	0	0	0	0	0	0	3140098
87	64	86780707	4948035796	0	0	0	0	0	0	3176210
86	64	86787459	4937066468	0	0	0	0	0	0	3212315
88	64	86802481	4941147725	0	0	0	0	0	0	3248414
94	64	86815574	4938745796	0	0	0	0	0	0	3284519
95	64	86803773	4937185007	0	0	0	0	0	0	3320623
93	64	86785816	4932249586	0	0	0	0	0	0	3356723
91	64	86773549	4938077859	0	0	0	0	0	0	3392837
90	64	86790475	4937560312	0	0	0	0	0	0	3428960
92	64	86812152	4936784696	0	0	0	0	0	0	3465082
99	64	86811418	4942032001	0	0	0	0	0	0	3501190
97	64	86822488	4940656979	0	0	0	0	0	0	3537296
98	64	86786030	4946877371	0	0	0	0	0	0	3573417
101	64	86808300	4942691064	0	0	0	0	0	0	3609591
100	64	86814504	4942818544	0	0	0	0	0	0	3645778
96	64	86806084	4932210713	0	0	0	0	0	0	3681893
106	64	86789107	4938157523	0	0	0	0	0	0	3718075
103	64	86790293	4940515785	0	0	0	0	0	0	3754251
102	64	86780397	4933075777	0	0	0	0	0	0	3790442
105	64	86757634	4943957639	0	0	0	0	0	0	3826625
104	64	86782598	4944903856	0	0	0	0	0	0	3862797
107	64	86759053	4934135692	0	0	0	0	0	0	3898972
113	64	86786072	4936646929	0	0	0	0	0	0	3935147
111	64	86809549	4938227738	0	0	0	0	0	0	3971211
110	64	86811704	4937562552	0	0	0	0	0	0	4007382
109	64	86779008	4937341885	0	0	0	0	0	0	4043566
112	64	86845686	4936042726	0	0	0	0	0	0	4079735
108	64	86830206	4935098596	0	0	0	0	0	0	4115926
115	64	86777118	4940386335	0	0	0	0	0	0	4152110
119	64	86812456	4932402410	0	0	0	0	0	0	4188300
117	64	86793632	4944670770	0	0	0	0	0	0	4224472
114	64	86851541	4945778997	0	0	0	0	0	0	4260653
116	64	86805556	4930810715	0	0	0	0	0	0	4296832
118	64	86856873	4933083033	0	0	0	0	0	0	4333006
124	64	86830238	4942507273	0	0	0	0	0	0	4369167
122	64	86794131	4940953621	0	0	0	0	0	0	4405332
125	64	86790108	4938441717	0	0	0	0	0	0	4441518
121	64	86786330	4934170044	0	0	0	0	0	0	4477697
123	64	86817657	4932922965	0	0	0	0	0	0	4513882
120	64	86821970	4937105028	0	0	0	0	0	0	4550064
128	64	86818014	4933606046	0	0	0	0	0	0	4586236
129	64	86796265	4937019830	0	0	0	0	0	0	4622414
130	64	86782622	4937168522	0	0	0	0	0	0	4658587
126	64	86773204	4930765918	0	0	0	0	0	0	4694767
131	64	86781818	4933211411	0	0	0	0	0	0	4730940
127	64	86768768	4942377239	0	0	0	0	0	0	4767116
133	64	86790141	4932706542	0	0	0	0	0	0	4803286
134	64	86806525	4943055876	0	0	0	0	0	0	4839467
137	64	86822555	4944535866	0	0	0	0	0	0	4875665
132	64	86807326	4939722030	0	0	0	0	0	0	4911847
135	64	86802761	4935457633	0	0	0	0	0	0	4948043
136	64	86808051	4939135988	0	0	0	0	0	0	4984220
142	64	86784724	4935478592	0	0	0	0	0	0	5020392
140	64	86806691	4926625103	0	0	0	0	0	0	5056555
138	64	86779254	4934508415	0	0	0	0	0	0	5092716
139	64	86820816	4937358133	0	0	0	0	0	0	5128884
141	64	86803485	4934900215	0	0	0	0	0	0	5165054
143	64	86817726	4940149372	0	0	0	0	0	0	5201226
146	64	86789000	4935655797	0	0	0	0	0	0	5237412
144	64	86831032	4934892270	0	0	0	0	0	0	5273576
148	64	86770355	4939138560	0	0	0	0	0	0	5309743
147	64	86812284	4938342087	0	0	0	0	0	0	5345918
145	64	86824807	4939617093	0	0	0	0	0	0	5382098
149	64	86818268	4932555464	0	0	0	0	0	0	5418279
152	64	86833795	4943493614	0	0	0	0	0	0	5454449
153	64	86786104	4943206955	0	0	0	0	0	0	5490624
155	64	86775260	4938733757	0	0	0	0	0	0	5526808
150	64	86804948	4935531012	0	0	0	0	0	0	5562979
151	64	86778769	4939186814	0	0	0	0	0	0	5599152
154	64	86841941	4947060459	0	0	0	0	0	0	5635320
157	64	86804367	4934845928	0	0	0	0	0	0	5671559
161	64	86809594	4941117091	0	0	0	0	0	0	5707813
156	64	86822917	4942513752	0	0	0	0	0	0	5744031
158	64	86843665	4941140708	0	0	0	0	0	0	5780272
160	64	86809927	4939064052	0	0	0	0	0	0	5816506
159	64	86778699	4932141186	0	0	0	0	0	0	5852745
162	64	86813443	4938802462	0	0	0	0	0	0	5888986
167	64	86809317	4935540171	0	0	0	0	0	0	5925239
164	64	86833447	4937052567	0	0	0	0	0	0	5961477
165	64	86840177	4935611736	0	0	0	0	0	0	5997717
166	64	86816685	4935737166	0	0	0	0	0	0	6033961
163	64	86836398	4935619209	0	0	0	0	0	0	6070204
173	39	52883353	3007819842	0	0	0	0	0	0	6092292
168	64	86792581	4941044787	0	0	0	0	0	0	6128530
169	64	86783355	4939560964	0	0	0	0	0	0	6164782
171	64	86786890	4939726292	0	0	0	0	0	0	6201005
172	64	86807113	4942244082	0	0	0	0	0	0	6237243
170	64	86799721	4939027852	0	0	0	0	0	0	6273463
