phase	start	end	ops	ccx	ccz	hmr	reset
tlm_inverse_gcd_forward_shift	1952164	1952658	494	122	0	0	2
tlm_inverse_gcd_forward_compare	1952658	1953650	992	168	0	44	45
tlm_inverse_gcd_forward_body	1953650	1956054	2404	285	2	162	164
tlm_apply_inverse_fold	1956054	1957774	1720	310	0	54	62
tlm_apply_inverse_swap	1957774	1958542	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	1958542	1963629	5087	601	4	344	348
tlm_apply_inverse_mod_sub_fold	1963629	1964288	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	1964288	1964604	316	19	0	20	22
tlm_inverse_gcd_forward_codec	1964604	1964771	167	16	0	4	7
tlm_inverse_gcd_forward_shift	1964771	1965261	490	121	0	0	2
tlm_inverse_gcd_forward_compare	1965261	1966236	975	166	0	43	44
tlm_inverse_gcd_forward_body	1966236	1968625	2389	283	2	161	163
tlm_apply_inverse_fold	1968625	1970345	1720	310	0	54	62
tlm_apply_inverse_swap	1970345	1971113	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	1971113	1976200	5087	601	4	344	348
tlm_apply_inverse_mod_sub_fold	1976200	1976859	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	1976859	1977175	316	19	0	20	22
tlm_inverse_gcd_forward_codec	1977175	1977178	3	0	0	0	0
tlm_inverse_gcd_forward_shift	1977178	1977664	486	120	0	0	2
tlm_inverse_gcd_forward_compare	1977664	1978650	986	166	0	44	45
tlm_inverse_gcd_forward_body	1978650	1981024	2374	281	2	160	162
tlm_apply_inverse_fold	1981024	1982744	1720	310	0	54	62
tlm_apply_inverse_swap	1982744	1983512	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	1983512	1988599	5087	601	4	344	348
tlm_apply_inverse_mod_sub_fold	1988599	1989258	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	1989258	1989574	316	19	0	20	22
tlm_inverse_gcd_forward_codec	1989574	1989577	3	0	0	0	0
tlm_inverse_gcd_forward_shift	1989577	1990059	482	119	0	0	2
tlm_inverse_gcd_forward_compare	1990059	1991042	983	165	0	44	45
tlm_inverse_gcd_forward_body	1991042	1993401	2359	279	2	159	161
tlm_apply_inverse_fold	1993401	1995121	1720	310	0	54	62
tlm_apply_inverse_swap	1995121	1995889	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	1995889	2000976	5087	601	4	344	348
tlm_apply_inverse_mod_sub_fold	2000976	2001635	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	2001635	2001951	316	19	0	20	22
tlm_inverse_gcd_forward_codec	2001951	2002118	167	16	0	4	7
tlm_inverse_gcd_forward_shift	2002118	2002596	478	118	0	0	2
tlm_inverse_gcd_forward_compare	2002596	2003576	980	164	0	44	45
tlm_inverse_gcd_forward_body	2003576	2005920	2344	277	2	158	160
tlm_apply_inverse_fold	2005920	2007640	1720	310	0	54	62
tlm_apply_inverse_swap	2007640	2008408	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	2008408	2013495	5087	601	4	344	348
tlm_apply_inverse_mod_sub_fold	2013495	2014154	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	2014154	2014470	316	19	0	20	22
tlm_inverse_gcd_forward_codec	2014470	2014473	3	0	0	0	0
tlm_inverse_gcd_forward_shift	2014473	2014947	474	117	0	0	2
tlm_inverse_gcd_forward_compare	2014947	2015924	977	163	0	44	45
tlm_inverse_gcd_forward_body	2015924	2018253	2329	275	2	157	159
tlm_apply_inverse_fold	2018253	2019973	1720	310	0	54	62
tlm_apply_inverse_swap	2019973	2020741	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	2020741	2025828	5087	601	4	344	348
tlm_apply_inverse_mod_sub_fold	2025828	2026487	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	2026487	2026803	316	19	0	20	22
tlm_inverse_gcd_forward_codec	2026803	2026806	3	0	0	0	0
tlm_inverse_gcd_forward_shift	2026806	2027276	470	116	0	0	2
tlm_inverse_gcd_forward_compare	2027276	2028250	974	162	0	44	45
tlm_inverse_gcd_forward_body	2028250	2030564	2314	273	2	156	158
tlm_apply_inverse_fold	2030564	2032276	1712	310	0	53	61
tlm_apply_inverse_swap	2032276	2033044	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	2033044	2038444	5400	623	5	366	371
tlm_apply_inverse_mod_sub_fold	2038444	2039097	653	55	1	55	55
tlm_apply_inverse_mod_sub_clean	2039097	2039413	316	19	0	20	22
tlm_inverse_gcd_forward_codec	2039413	2039580	167	16	0	4	7
tlm_inverse_gcd_forward_shift	2039580	2040046	466	115	0	0	2
tlm_inverse_gcd_forward_compare	2040046	2041031	985	162	0	45	46
tlm_inverse_gcd_forward_body	2041031	2043330	2299	271	2	155	157
tlm_apply_inverse_fold	2043330	2045050	1720	310	0	54	62
tlm_apply_inverse_swap	2045050	2045818	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	2045818	2050905	5087	601	4	344	348
tlm_apply_inverse_mod_sub_fold	2050905	2051564	659	55	2	55	55
tlm_apply_inverse_mod_sub_clean	2051564	2051880	316	19	0	20	22
tlm_inverse_gcd_forward_codec	2051880	2051883	3	0	0	0	0
tlm_inverse_gcd_forward_shift	2051883	2052345	462	114	0	0	2
tlm_inverse_gcd_forward_compare	2052345	2053313	968	160	0	44	45
tlm_inverse_gcd_forward_body	2053313	2055597	2284	269	2	154	156
tlm_apply_inverse_fold	2055597	2057309	1712	310	0	53	61
tlm_apply_inverse_swap	2057309	2058077	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	2058077	2063477	5400	623	5	366	371
tlm_apply_inverse_mod_sub_fold	2063477	2064130	653	55	1	55	55
tlm_apply_inverse_mod_sub_clean	2064130	2064446	316	19	0	20	22
tlm_inverse_gcd_forward_codec	2064446	2064449	3	0	0	0	0
tlm_inverse_gcd_forward_shift	2064449	2064905	456	112	0	0	4
