batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
4	64	86818622	4937227413	0	0	0	0	0	0	36141
2	64	86828917	4935093659	0	0	0	0	0	0	72137
3	64	86818629	4935319855	0	0	0	0	0	0	108126
5	64	86855002	4936914904	0	0	0	0	0	0	144113
1	64	86818337	4939015000	0	0	0	0	0	0	180061
0	64	86794362	4939673924	0	0	0	0	0	0	215957
10	64	86812480	4939157442	0	0	0	0	0	0	251996
9	64	86781123	4932443867	0	0	0	0	0	0	287970
11	64	86831764	4938682217	0	0	0	0	0	0	324023
8	64	86821047	4938726331	0	0	0	0	0	0	360016
7	64	86826874	4932671513	0	0	0	0	0	0	396005
6	64	86797934	4930979805	0	0	0	0	0	0	431987
13	64	86814408	4940510783	0	0	0	0	0	0	468029
15	64	86822749	4934229173	0	0	0	0	0	0	504094
17	64	86798589	4936161842	0	0	0	0	0	0	540212
14	64	86804049	4928746103	0	0	0	0	0	0	576266
12	64	86771576	4935741253	0	0	0	0	0	0	612311
16	64	86816145	4934020014	0	0	0	0	0	0	648421
21	64	86834139	4938467519	0	0	0	0	0	0	684540
22	64	86824323	4938292672	0	0	0	0	0	0	720662
23	64	86794018	4932919042	0	0	0	0	0	0	756746
18	64	86824272	4935223168	0	0	0	0	0	0	792861
20	64	86776111	4933081528	0	0	0	0	0	0	828975
19	64	86782912	4936260791	0	0	0	0	0	0	865076
25	64	86801629	4940355441	0	0	0	0	0	0	901188
27	64	86814755	4943672909	0	0	0	0	0	0	937295
24	64	86804408	4939215857	0	0	0	0	0	0	973392
26	64	86793125	4939883661	0	0	0	0	0	0	1009498
29	64	86797676	4932423468	0	0	0	0	0	0	1045623
28	64	86810687	4939369518	0	0	0	0	0	0	1081732
32	64	86837928	4938381051	0	0	0	0	0	0	1117851
30	64	86785483	4940121200	0	0	0	0	0	0	1153955
31	64	86805217	4935072971	0	0	0	0	0	0	1190062
35	64	86802692	4947826617	0	0	0	0	0	0	1226188
34	64	86803289	4941902300	0	0	0	0	0	0	1262298
33	64	86759938	4939868129	0	0	0	0	0	0	1298415
38	64	86821307	4936269123	0	0	0	0	0	0	1334521
37	64	86799639	4936175513	0	0	0	0	0	0	1370627
39	64	86814991	4934155584	0	0	0	0	0	0	1406725
40	64	86800053	4941550537	0	0	0	0	0	0	1442839
36	64	86758151	4938847222	0	0	0	0	0	0	1478960
41	64	86778109	4942778413	0	0	0	0	0	0	1515083
44	64	86824886	4934559878	0	0	0	0	0	0	1551193
45	64	86797628	4937971797	0	0	0	0	0	0	1587307
42	64	86781905	4931315271	0	0	0	0	0	0	1623423
47	64	86810071	4940316846	0	0	0	0	0	0	1659523
43	64	86796203	4941795516	0	0	0	0	0	0	1695625
46	64	86831805	4939311041	0	0	0	0	0	0	1731746
48	64	86779144	4941906446	0	0	0	0	0	0	1767863
53	64	86791713	4939338856	0	0	0	0	0	0	1803978
49	64	86820720	4943786019	0	0	0	0	0	0	1840077
50	64	86796739	4936189091	0	0	0	0	0	0	1876184
51	64	86823484	4933622226	0	0	0	0	0	0	1912300
52	64	86805378	4940742446	0	0	0	0	0	0	1948414
56	64	86791068	4941587621	0	0	0	0	0	0	1984508
59	64	86754482	4938275929	0	0	0	0	0	0	2020631
57	64	86802397	4932164460	0	0	0	0	0	0	2056727
58	64	86819116	4940976049	0	0	0	0	0	0	2092845
54	64	86796157	4936009578	0	0	0	0	0	0	2128968
55	64	86829104	4942764942	0	0	0	0	0	0	2165078
62	64	86795891	4945887894	0	0	0	0	0	0	2201197
61	64	86811490	4943848085	0	0	0	0	0	0	2237294
64	64	86782973	4939704946	0	0	0	0	0	0	2273411
65	64	86832669	4942446244	0	0	0	0	0	0	2309536
63	64	86807561	4943235843	0	0	0	0	0	0	2345658
60	64	86814324	4943407024	0	0	0	0	0	0	2381775
66	64	86756002	4939538681	0	0	0	0	0	0	2417896
67	64	86807888	4933017843	0	0	0	0	0	0	2453989
69	64	86796081	4939367394	0	0	0	0	0	0	2490108
71	64	86823429	4937942653	0	0	0	0	0	0	2526209
68	64	86793251	4928721425	0	0	0	0	0	0	2562331
70	64	86819569	4943543150	0	0	0	0	0	0	2598439
74	64	86748676	4935673543	0	0	0	0	0	0	2634555
76	64	86776059	4944276366	0	0	0	0	0	0	2670667
72	64	86791854	4932841932	0	0	0	0	0	0	2706772
77	64	86829082	4928369437	0	0	0	0	0	0	2742886
75	64	86823295	4941330224	0	0	0	0	0	0	2779004
73	64	86799383	4944677055	0	0	0	0	0	0	2815117
81	64	86827872	4942833197	0	0	0	0	0	0	2851222
82	64	86815764	4936723109	0	0	0	0	0	0	2887334
78	64	86787698	4945967072	0	0	0	0	0	0	2923444
80	64	86820119	4940943506	0	0	0	0	0	0	2959547
83	64	86771762	4942293229	0	0	0	0	0	0	2995668
79	64	86829142	4935138800	0	0	0	0	0	0	3031773
86	64	86844583	4934086717	0	0	0	0	0	0	3067891
84	64	86817053	4934009987	0	0	0	0	0	0	3103993
85	64	86809678	4940859707	0	0	0	0	0	0	3140108
87	64	86785549	4944829476	0	0	0	0	0	0	3176230
88	64	86829255	4940527739	0	0	0	0	0	0	3212339
89	64	86800075	4944246056	0	0	0	0	0	0	3248446
93	64	86768585	4940720530	0	0	0	0	0	0	3284568
94	64	86778912	4936530638	0	0	0	0	0	0	3320679
95	64	86798415	4943733539	0	0	0	0	0	0	3356791
92	64	86788946	4934227979	0	0	0	0	0	0	3392906
90	64	86794629	4945806807	0	0	0	0	0	0	3429012
