batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
6	64	97474795	4414221079	0	0	0	0	0	0	36140
3	64	97476095	4414829195	0	0	0	0	0	0	72121
0	64	97473083	4420096229	0	0	0	0	0	0	108020
7	64	97480287	4420540850	0	0	0	0	0	0	144007
1	64	97479901	4422832184	0	0	0	0	0	0	179960
2	64	97463240	4416352529	0	0	0	0	0	0	215946
5	64	97486955	4417564835	0	0	0	0	0	0	251923
4	64	97479818	4422011485	0	0	0	0	0	0	287918
11	64	97481382	4418287304	0	0	0	0	0	0	323962
15	64	97495638	4415938873	0	0	0	0	0	0	360027
10	64	97478969	4424276985	0	0	0	0	0	0	396080
8	64	97489723	4415540601	0	0	0	0	0	0	432051
12	64	97483163	4428772342	1	1	0	1	1	0	468089
9	64	97482756	4428156413	0	0	0	0	0	0	504073
13	64	97480529	4417082967	0	0	0	0	0	0	540126
14	64	97475736	4419573026	0	0	0	0	0	0	576170
23	64	97474682	4428353816	1	2	0	2	1	0	612286
21	64	97478003	4420688487	0	0	0	0	0	0	648415
22	64	97483983	4422190812	0	0	0	0	0	0	684522
16	64	97476970	4416750727	0	0	0	0	0	0	720631
19	64	97484203	4420943817	0	0	0	0	0	0	756735
17	64	97481963	4418109233	1	1	0	1	1	0	792854
20	64	97478144	4424414917	0	0	0	0	0	0	828971
18	64	97486737	4416841612	0	0	0	0	0	0	865074
28	64	97478073	4419980055	0	0	0	0	0	0	901176
27	64	97485495	4416696934	0	0	0	0	0	0	937298
26	64	97476611	4418875382	0	0	0	0	0	0	973408
24	64	97493479	4432359083	0	0	0	0	0	0	1009517
30	64	97475150	4419270701	0	0	0	0	0	0	1045611
31	64	97484863	4424786887	0	0	0	0	0	0	1081728
29	64	97469340	4420359348	0	0	0	0	0	0	1117837
25	64	97479017	4415851290	0	0	0	0	0	0	1153945
36	64	97474060	4419608823	0	0	0	0	0	0	1190056
32	64	97489489	4423523760	0	0	0	0	0	0	1226145
39	64	97488225	4411512969	0	0	0	0	0	0	1262249
34	64	97472247	4411222411	0	0	0	0	0	0	1298356
37	64	97481573	4418282407	0	0	0	0	0	0	1334468
35	64	97482466	4426422685	0	0	0	0	0	0	1370589
33	64	97481175	4412634541	0	0	0	0	0	0	1406707
38	64	97484848	4414518926	1	1	0	1	1	0	1442824
43	64	97469125	4421447083	0	0	0	0	0	0	1478939
41	64	97481377	4419753898	0	0	0	0	0	0	1515057
42	64	97471927	4419601748	1	1	0	2	1	0	1551168
40	64	97490969	4418792866	0	0	0	0	0	0	1587285
45	64	97482350	4420418756	0	0	0	0	0	0	1623398
47	64	97469938	4422057307	0	0	0	0	0	0	1659506
44	64	97471351	4420562586	0	0	0	0	0	0	1695623
46	64	97478586	4418362306	0	0	0	0	0	0	1731748
49	64	97478578	4415734394	0	0	0	0	0	0	1767853
48	64	97482091	4419513278	0	0	0	0	0	0	1803958
54	64	97480682	4417101490	1	1	0	1	1	0	1840068
51	64	97475816	4411837831	1	0	0	1	0	0	1876176
55	64	97473264	4416633687	0	0	0	0	0	0	1912294
50	64	97466790	4417865931	1	0	0	1	0	0	1948412
53	64	97468967	4427755718	0	0	0	0	0	0	1984538
52	64	97483756	4420680481	1	0	0	1	0	0	2020645
58	64	97473308	4420729205	0	0	0	0	0	0	2056765
59	64	97487328	4423768280	0	0	0	0	0	0	2092865
57	64	97475470	4418816462	0	0	0	0	0	0	2128958
60	64	97477120	4422842893	0	0	0	0	0	0	2165075
61	64	97472457	4409248188	1	1	0	1	1	0	2201173
