batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
122	64	97477329	4415402853	0	0	0	0	0	0	4549917
127	64	97483026	4412132718	0	0	0	0	0	0	4586084
120	64	97479740	4422163257	0	0	0	0	0	0	4622260
131	64	97484754	4420082484	0	0	0	0	0	0	4658436
134	64	97470618	4411443116	0	0	0	0	0	0	4694606
133	64	97488466	4423984115	0	0	0	0	0	0	4730780
128	64	97479094	4425649217	0	0	0	0	0	0	4766966
129	64	97471972	4420218417	0	0	0	0	0	0	4803144
135	64	97480342	4422852431	0	0	0	0	0	0	4839313
132	64	97480533	4417231502	0	0	0	0	0	0	4875492
130	64	97488227	4423245441	0	0	0	0	0	0	4911654
141	64	97485092	4429241427	0	0	0	0	0	0	4947836
142	64	97477572	4412414281	0	0	0	0	0	0	4984020
137	64	97481840	4412451361	0	0	0	0	0	0	5020202
138	64	97480568	4413331055	0	0	0	0	0	0	5056396
143	64	97486188	4413988446	0	0	0	0	0	0	5092571
136	64	97489109	4416445995	0	0	0	0	0	0	5128738
139	64	97479235	4418166433	0	0	0	0	0	0	5164924
140	64	97491134	4417599104	0	0	0	0	0	0	5201103
149	64	97478786	4413313609	0	0	0	0	0	0	5237262
150	64	97478329	4415132774	0	0	0	0	0	0	5273432
147	64	97485935	4415321031	0	0	0	0	0	0	5309586
148	64	97483469	4424496909	0	0	0	0	0	0	5345775
144	64	97471824	4417226773	0	0	0	0	0	0	5381946
146	64	97477000	4417829915	1	1	0	1	1	0	5417997
145	64	97472548	4413353154	0	0	0	0	0	0	5454164
151	64	97477549	4418238908	0	0	0	0	0	0	5490341
152	64	97479666	4416191537	0	0	0	0	0	0	5526522
155	64	97478934	4416375599	0	0	0	0	0	0	5562692
154	64	97483240	4417624344	0	0	0	0	0	0	5598870
159	64	97481530	4418555045	0	0	0	0	0	0	5635109
156	64	97495754	4418875069	0	2	0	2	1	0	5671338
157	64	97480645	4416589212	1	1	0	1	1	0	5707584
158	64	97485790	4421937839	1	0	0	1	0	0	5743824
153	64	97486593	4421952230	0	0	0	0	0	0	5779990
164	64	97484367	4416156586	0	0	0	0	0	0	5816236
166	64	97484205	4416767104	1	1	0	1	1	0	5852475
163	64	97481980	4417781480	0	0	0	0	0	0	5888713
160	64	97483320	4418040798	0	0	0	0	0	0	5924958
162	64	97483751	4418763840	0	0	0	0	0	0	5961197
161	64	97478496	4414531825	0	0	0	0	0	0	5997438
165	64	97489688	4421527121	0	0	0	0	0	0	6033670
167	64	97463778	4424186565	0	0	0	0	0	0	6069911
173	39	59397376	2693331375	0	0	0	0	0	0	6091998
170	64	97481923	4424232405	0	0	0	0	0	0	6128241
168	64	97484265	4421976892	0	0	0	0	0	0	6164488
169	64	97474931	4408355130	1	1	0	1	1	0	6200724
171	64	97474192	4419557871	1	0	0	1	0	0	6236967
172	64	97479576	4419634504	0	0	0	0	0	0	6273198
