batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
0	64	72163769	4789328050	0	0	0	0	0	0	36061
1	64	72152737	4791489195	0	0	0	0	0	0	72014
2	64	72156919	4780971728	1	0	0	1	0	0	108000
4	64	72160904	4784720785	0	0	0	0	0	0	143995
5	64	72154735	4785055035	0	0	0	0	0	0	179972
6	64	72160224	4769112388	0	0	0	0	0	0	215950
3	64	72157552	4786034042	0	0	0	0	0	0	251931
7	64	72152232	4781406314	0	0	0	0	0	0	287918
10	64	72154738	4789985314	0	0	0	0	0	0	323971
13	64	72154975	4780170123	0	0	0	0	0	0	360024
14	64	72147724	4790103256	0	0	0	0	0	0	396068
15	64	72159536	4778385968	0	0	0	0	0	0	432133
9	64	72151865	4789883688	0	0	0	0	0	0	468117
12	64	72156419	4789302431	0	0	0	0	0	0	504154
8	64	72162630	4783096259	0	0	0	0	0	0	540125
11	64	72156715	4788343895	0	0	0	0	0	0	576169
16	64	72153560	4784963808	0	0	0	0	0	0	612278
23	64	72167201	4789951832	0	0	0	0	0	0	648393
21	64	72168991	4790431853	0	0	0	0	0	0	684522
19	64	72153380	4785124666	0	0	0	0	0	0	720626
20	64	72155500	4781084072	0	0	0	0	0	0	756743
17	64	72156254	4784929957	0	0	0	0	0	0	792862
22	64	72154208	4783247300	0	0	0	0	0	0	828969
18	64	72160192	4785038097	0	0	0	0	0	0	865072
27	64	72160477	4781802331	0	0	0	0	0	0	901194
29	64	72161173	4789145792	0	0	0	0	0	0	937303
31	64	72157188	4786020098	0	0	0	0	0	0	973420
30	64	72167157	4789431772	0	0	0	0	0	0	1009514
25	64	72168080	4780299762	0	0	0	0	0	0	1045622
28	64	72157018	4789749101	0	0	0	0	0	0	1081724
26	64	72157221	4786428884	0	0	0	0	0	0	1117834
24	64	72167472	4789274348	0	0	0	0	0	0	1153943
32	64	72161820	4785086344	0	0	0	0	0	0	1190032
35	64	72165913	4785727773	0	0	0	0	0	0	1226153
33	64	72161191	4787957752	0	0	0	0	0	0	1262271
36	64	72153856	4791219446	1	1	0	1	1	0	1298382
38	64	72162523	4776576260	0	0	0	0	0	0	1334501
39	64	72161389	4771214908	0	0	0	0	0	0	1370605
37	64	72163445	4789153802	0	0	0	0	0	0	1406717
34	64	72173192	4779152067	0	0	0	0	0	0	1442824
46	64	72165467	4786136754	0	0	0	0	0	0	1478949
45	64	72160333	4784735698	0	0	0	0	0	0	1515062
