batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
6	64	80191455	4872891884	0	0	0	0	0	0	36145
5	64	80183526	4872787183	0	0	0	0	0	0	72134
4	64	80179888	4874307355	0	0	0	0	0	0	108115
1	64	80185841	4867515738	0	0	0	0	0	0	144062
2	64	80182593	4872840911	0	0	0	0	0	0	179916
3	64	80176092	4871600133	0	0	0	0	0	0	215911
7	64	80167873	4875482815	0	0	0	0	0	0	251892
0	64	80162011	4871425829	0	0	0	0	0	0	287797
13	64	80178211	4874489006	0	0	0	0	0	0	323851
14	64	80175627	4875461305	0	0	0	0	0	0	359891
15	64	80156959	4871755725	0	0	0	0	0	0	395971
11	64	80167778	4874522691	0	0	0	0	0	0	432019
9	64	80174248	4872678090	0	0	0	0	0	0	468000
10	64	80177108	4879294115	0	0	0	0	0	0	504053
8	64	80195191	4879993986	0	0	0	0	0	0	540023
12	64	80206303	4866178328	0	0	0	0	0	0	576064
21	64	80154803	4871454665	0	0	0	0	0	0	612174
23	64	80177294	4883710124	0	0	0	0	0	0	648287
22	64	80178532	4876626590	0	0	0	0	0	0	684408
19	64	80198920	4884201456	0	0	0	0	0	0	720515
20	64	80185689	4884111171	0	0	0	0	0	0	756616
18	64	80182523	4877651903	0	0	0	0	0	0	792716
17	64	80171429	4871863774	0	0	0	0	0	0	828828
16	64	80190800	4880055572	0	0	0	0	0	0	864939
27	64	80158101	4876805298	0	0	0	0	0	0	901047
26	64	80174574	4882406787	0	0	0	0	0	0	937157
30	64	80188073	4879550637	0	0	0	0	0	0	973265
24	64	80181425	4874602618	0	0	0	0	0	0	1009374
29	64	80202306	4882672013	0	0	0	0	0	0	1045497
31	64	80192369	4876329867	0	0	0	0	0	0	1081585
25	64	80197466	4876178071	0	0	0	0	0	0	1117698
28	64	80174919	4868847329	0	0	0	0	0	0	1153813
36	64	80150777	4867301761	0	0	0	0	0	0	1189934
38	64	80170577	4875815624	0	0	0	0	0	0	1226057
39	64	80173924	4878225345	0	0	0	0	0	0	1262159
33	64	80190405	4871036573	0	0	0	0	0	0	1298276
35	64	80185790	4869177525	0	0	0	0	0	0	1334392
34	64	80188455	4873140608	0	0	0	0	0	0	1370481
32	64	80178472	4869902054	0	0	0	0	0	0	1406590
37	64	80170617	4867156497	0	0	0	0	0	0	1442701
42	64	80177708	4881266794	0	0	0	0	0	0	1478821
45	64	80191870	4879537660	0	0	0	0	0	0	1514934
44	64	80169216	4868745480	0	0	0	0	0	0	1551041
43	64	80195726	4878532671	0	0	0	0	0	0	1587155
40	64	80186936	4875665124	0	0	0	0	0	0	1623272
47	64	80182096	4883481131	0	0	0	0	0	0	1659379
41	64	80178124	4875481814	0	0	0	0	0	0	1695482
46	64	80192914	4878773049	0	0	0	0	0	0	1731584
50	64	80200100	4878932053	0	0	0	0	0	0	1767693
55	64	80158481	4873216122	0	0	0	0	0	0	1803814
54	64	80166796	4870962374	0	0	0	0	0	0	1839936
52	64	80175557	4877903048	0	0	0	0	0	0	1876056
48	64	80181532	4875460076	0	0	0	0	0	0	1912028
49	64	80181407	4874720209	0	0	0	0	0	0	1948145
53	64	80180452	4876968726	0	0	0	0	0	0	1984262
51	64	80189962	4878494722	0	0	0	0	0	0	2020386
63	64	80176826	4873130844	0	0	0	0	0	0	2056512
61	64	80173976	4876422854	0	0	0	0	0	0	2092611
58	64	80186203	4874514403	0	0	0	0	0	0	2128729
62	64	80194576	4879491543	0	0	0	0	0	0	2164844
56	64	80186076	4880037334	0	0	0	0	0	0	2200960
59	64	80185183	4877080953	0	0	0	0	0	0	2237073
57	64	80173575	4882994042	0	0	0	0	0	0	2273189
60	64	80169891	4876361409	0	0	0	0	0	0	2309296
65	64	80171622	4872520704	0	0	0	0	0	0	2345398
71	64	80169970	4875272415	0	0	0	0	0	0	2381505
66	64	80194248	4875706395	0	0	0	0	0	0	2417611
69	64	80189236	4879028185	0	0	0	0	0	0	2453724
67	64	80184452	4877530852	0	0	0	0	0	0	2489836
70	64	80161654	4882981796	0	0	0	0	0	0	2525961
64	64	80201204	4867071588	0	0	0	0	0	0	2562063
68	64	80184830	4877662095	0	0	0	0	0	0	2598172
77	64	80182991	4875462750	0	0	0	0	0	0	2634284
75	64	80184151	4874509475	0	0	0	0	0	0	2670393
78	64	80188111	4877874588	0	0	0	0	0	0	2706501
74	64	80180429	4884053382	0	0	0	0	0	0	2742618
72	64	80176483	4865508065	0	0	0	0	0	0	2778737
73	64	80201336	4870434742	0	0	0	0	0	0	2814848
79	64	80174052	4874542409	0	0	0	0	0	0	2850963
76	64	80193140	4877402867	0	0	0	0	0	0	2887058
84	64	80200192	4871628475	0	0	0	0	0	0	2923166
81	64	80194167	4873124984	0	0	0	0	0	0	2959286
80	64	80161230	4874201233	0	0	0	0	0	0	2995401
82	64	80171552	4870507496	0	0	0	0	0	0	3031504
85	64	80177221	4880459363	0	0	0	0	0	0	3067621
86	64	80198224	4872503198	0	0	0	0	0	0	3103725
83	64	80182960	4864019705	0	0	0	0	0	0	3139831
87	64	80209406	4868856301	0	0	0	0	0	0	3175950
92	64	80204726	4872037754	0	0	0	0	0	0	3212083
88	64	80162091	4878340339	0	0	0	0	0	0	3248189
93	64	80202034	4877190595	0	0	0	0	0	0	3284301
90	64	80172525	4866847335	0	0	0	0	0	0	3320428
94	64	80168070	4883048463	0	0	0	0	0	0	3356534
95	64	80186258	4874891669	0	0	0	0	0	0	3392640
89	64	80189286	4879891983	0	0	0	0	0	0	3428740
91	64	80156050	4878535336	0	0	0	0	0	0	3464851
100	64	80187193	4872559596	0	0	0	0	0	0	3501039
101	64	80186386	4877505229	0	0	0	0	0	0	3537215
96	64	80180769	4871572228	0	0	0	0	0	0	3573331
102	64	80193516	4878365661	0	0	0	0	0	0	3609511
99	64	80165197	4875753674	0	0	0	0	0	0	3645632
98	64	80191064	4872640637	0	0	0	0	0	0	3681744
97	64	80181205	4875222219	0	0	0	0	0	0	3717848
103	64	80195048	4880915818	0	0	0	0	0	0	3754028
106	64	80178412	4864909997	0	0	0	0	0	0	3790205
109	64	80165124	4877026980	0	0	0	0	0	0	3826374
110	64	80182517	4877981308	0	0	0	0	0	0	3862550
108	64	80187817	4872042066	0	0	0	0	0	0	3898724
107	64	80194090	4878689059	0	0	0	0	0	0	3934890
105	64	80179184	4874069234	0	0	0	0	0	0	3971069
104	64	80165771	4871867608	0	0	0	0	0	0	4007245
111	64	80190571	4867401489	0	0	0	0	0	0	4043432
114	64	80189399	4875341391	0	0	0	0	0	0	4079611
113	64	80187597	4875489270	0	0	0	0	0	0	4115796
117	64	80192077	4877153083	0	0	0	0	0	0	4151974
116	64	80174415	4870521767	0	0	0	0	0	0	4188156
112	64	80186828	4873481137	0	0	0	0	0	0	4224336
115	64	80173470	4876289029	0	0	0	0	0	0	4260514
119	64	80159599	4882004572	0	0	0	0	0	0	4296687
118	64	80178608	4868950197	0	0	0	0	0	0	4332863
122	64	80195399	4869682778	0	0	0	0	0	0	4369048
126	64	80192261	4874970250	0	0	0	0	0	0	4405239
124	64	80170660	4869984479	0	0	0	0	0	0	4441419
123	64	80208122	4866601734	0	0	0	0	0	0	4477599
125	64	80180387	4875850360	0	0	0	0	0	0	4513790
127	64	80192208	4876018187	0	0	0	0	0	0	4549970
120	64	80212327	4877593348	0	0	0	0	0	0	4586143
121	64	80175285	4874366621	0	0	0	0	0	0	4622312
132	64	80191951	4879846001	0	0	0	0	0	0	4658490
129	64	80198078	4863788271	0	0	0	0	0	0	4694678
135	64	80190188	4875913356	0	0	0	0	0	0	4730853
128	64	80198866	4879751605	0	0	0	0	0	0	4767027
133	64	80191843	4877613428	0	0	0	0	0	0	4803211
134	64	80189747	4879257025	0	0	0	0	0	0	4839394
131	64	80177325	4875962900	0	0	0	0	0	0	4875564
130	64	80159508	4875871490	0	0	0	0	0	0	4911749
143	64	80191466	4875748812	0	0	0	0	0	0	4947917
142	64	80176005	4866082943	0	0	0	0	0	0	4984105
136	64	80169728	4869844724	0	0	0	0	0	0	5020292
141	64	80175260	4867934965	0	0	0	0	0	0	5056477
139	64	80176991	4874981646	0	0	0	0	0	0	5092655
140	64	80175543	4876587200	0	0	0	0	0	0	5128833
138	64	80186360	4875991908	0	0	0	0	0	0	5165004
137	64	80185657	4873511224	0	0	0	0	0	0	5201200
145	64	80169318	4877975484	0	0	0	0	0	0	5237377
144	64	80181270	4875527865	0	0	0	0	0	0	5273543
151	64	80200890	4869853609	0	0	0	0	0	0	5309733
148	64	80174961	4882410860	0	0	0	0	0	0	5345896
149	64	80192385	4878416133	0	0	0	0	0	0	5382072
146	64	80171535	4875426509	0	0	0	0	0	0	5418228
147	64	80206509	4877304229	0	0	0	0	0	0	5454399
150	64	80180500	4876453267	0	0	0	0	0	0	5490563
157	64	80168560	4875395298	0	0	0	0	0	0	5526816
158	64	80167105	4872306447	0	0	0	0	0	0	5563054
154	64	80186348	4876813214	0	0	0	0	0	0	5599228
153	64	80183247	4868791122	0	0	0	0	0	0	5635411
152	64	80199793	4879193686	0	0	0	0	0	0	5671583
156	64	80192174	4874614593	0	0	0	0	0	0	5707813
155	64	80170945	4867697379	0	0	0	0	0	0	5743987
159	64	80159925	4870827543	0	0	0	0	0	0	5780213
167	64	80173694	4882046180	0	0	0	0	0	0	5816446
165	64	80173931	4878172609	0	0	0	0	0	0	5852695
164	64	80186227	4868075520	0	0	0	0	0	0	5888930
162	64	80191755	4867249392	0	0	0	0	0	0	5925159
166	64	80165734	4886600208	0	0	0	0	0	0	5961402
161	64	80181566	4880735842	0	0	0	0	0	0	5997620
160	64	80189826	4864460663	0	0	0	0	0	0	6033865
163	64	80171972	4873035652	0	0	0	0	0	0	6070114
173	39	48863234	2971788016	0	0	0	0	0	0	6092203
172	64	80199348	4871199700	0	0	0	0	0	0	6128455
171	64	80193274	4868749289	0	0	0	0	0	0	6164683
169	64	80182428	4873182215	0	0	0	0	0	0	6200916
168	64	80175048	4875396018	0	0	0	0	0	0	6237163
170	64	80174574	4874927661	0	0	0	0	0	0	6273414
