batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
1	64	80167096	4873728337	0	0	0	0	0	0	36107
2	64	80184807	4872404660	0	0	0	0	0	0	72099
0	64	80180647	4868825583	0	0	0	0	0	0	108025
7	64	80168481	4878118613	0	0	0	0	0	0	144015
6	64	80174424	4880909648	0	0	0	0	0	0	180006
5	64	80203491	4881193660	0	0	0	0	0	0	215990
3	64	80177117	4874255335	0	0	0	0	0	0	251958
4	64	80175081	4877565201	0	0	0	0	0	0	287952
15	64	80211909	4873752476	0	0	0	0	0	0	324015
9	64	80183127	4874159206	0	0	0	0	0	0	360018
10	64	80161115	4872443220	0	0	0	0	0	0	396069
11	64	80195900	4874676639	0	0	0	0	0	0	432128
14	64	80172861	4879002613	0	0	0	0	0	0	468185
8	64	80184571	4875265430	0	0	0	0	0	0	504160
13	64	80208440	4874023466	0	0	0	0	0	0	540209
12	64	80184600	4880192108	0	0	0	0	0	0	576268
17	64	80196525	4885496591	0	0	0	0	0	0	612388
19	64	80178880	4874921064	0	0	0	0	0	0	648496
22	64	80180580	4869758462	0	0	0	0	0	0	684595
23	64	80224792	4871024799	0	0	0	0	0	0	720703
18	64	80171250	4875523800	0	0	0	0	0	0	756802
20	64	80189206	4878644993	0	0	0	0	0	0	792922
16	64	80185189	4869950871	0	0	0	0	0	0	829029
21	64	80201349	4873406550	0	0	0	0	0	0	865136
26	64	80181261	4869369192	0	0	0	0	0	0	901249
27	64	80196973	4868466282	0	0	0	0	0	0	937356
25	64	80177083	4874701917	0	0	0	0	0	0	973482
30	64	80184687	4871530732	0	0	0	0	0	0	1009596
29	64	80169971	4869575960	0	0	0	0	0	0	1045704
24	64	80191331	4876783915	0	0	0	0	0	0	1081817
28	64	80183578	4871660620	0	0	0	0	0	0	1117918
31	64	80187000	4870609899	0	0	0	0	0	0	1154041
33	64	80176375	4875822310	0	0	0	0	0	0	1190150
39	64	80196239	4866598168	0	0	0	0	0	0	1226264
35	64	80158398	4869963484	0	0	0	0	0	0	1262379
37	64	80177259	4866353749	0	0	0	0	0	0	1298499
34	64	80178904	4875249280	0	0	0	0	0	0	1334607
38	64	80201935	4870003787	0	0	0	0	0	0	1370709
32	64	80195823	4876430219	0	0	0	0	0	0	1406816
36	64	80188340	4872742473	0	0	0	0	0	0	1442916
41	64	80183076	4874771628	0	0	0	0	0	0	1479036
40	64	80189985	4875695815	0	0	0	0	0	0	1515140
44	64	80189511	4873224249	0	0	0	0	0	0	1551250
46	64	80187929	4872249054	0	0	0	0	0	0	1587373
42	64	80178891	4876007462	0	0	0	0	0	0	1623484
45	64	80184218	4870623067	0	0	0	0	0	0	1659602
43	64	80173238	4875132058	0	0	0	0	0	0	1695733
47	64	80182993	4877532060	0	0	0	0	0	0	1731849
53	64	80185570	4875501888	0	0	0	0	0	0	1767960
54	64	80188715	4881633678	0	0	0	0	0	0	1804084
52	64	80163353	4871139960	0	0	0	0	0	0	1840195
50	64	80202898	4875884907	0	0	0	0	0	0	1876313
48	64	80184408	4869041605	0	0	0	0	0	0	1912424
49	64	80188482	4875539411	0	0	0	0	0	0	1948545
55	64	80190462	4865264488	0	0	0	0	0	0	1984650
51	64	80187530	4875453202	0	0	0	0	0	0	2020771
58	64	80172555	4870679332	0	0	0	0	0	0	2056885
60	64	80195402	4875295382	0	0	0	0	0	0	2092983
59	64	80172468	4874953939	0	0	0	0	0	0	2129096
62	64	80175506	4872437667	0	0	0	0	0	0	2165204
61	64	80188501	4865299365	0	0	0	0	0	0	2201321
63	64	80207053	4868002667	0	0	0	0	0	0	2237428
57	64	80179188	4876235077	0	0	0	0	0	0	2273547
56	64	80201618	4867144471	0	0	0	0	0	0	2309661
70	64	80175908	4873979650	0	0	0	0	0	0	2345775
71	64	80188283	4871424026	0	0	0	0	0	0	2381890
65	64	80191692	4874866109	0	0	0	0	0	0	2418013
64	64	80173796	4878132913	0	0	0	0	0	0	2454132
67	64	80184475	4866038410	0	0	0	0	0	0	2490238
68	64	80195025	4868600276	0	0	0	0	0	0	2526358
69	64	80182481	4879333816	0	0	0	0	0	0	2562478
66	64	80194596	4868297523	0	0	0	0	0	0	2598600
74	64	80197644	4865089032	0	0	0	0	0	0	2634701
73	64	80176208	4872832172	0	0	0	0	0	0	2670801
78	64	80166280	4872247938	0	0	0	0	0	0	2706928
79	64	80196888	4869157742	0	0	0	0	0	0	2743029
77	64	80197313	4866328447	0	0	0	0	0	0	2779144
76	64	80171697	4862116953	0	0	0	0	0	0	2815250
75	64	80201541	4863662331	0	0	0	0	0	0	2851340
72	64	80200476	4873258122	0	0	0	0	0	0	2887442
87	64	80169355	4870731538	0	0	0	0	0	0	2923550
86	64	80190736	4869689864	0	0	0	0	0	0	2959654
84	64	80174161	4876162329	0	0	0	0	0	0	2995759
85	64	80195498	4865543912	0	0	0	0	0	0	3031865
83	64	80180460	4869218166	0	0	0	0	0	0	3067952
80	64	80194328	4865650876	0	0	0	0	0	0	3104074
81	64	80190884	4874984774	0	0	0	0	0	0	3140187
82	64	80170207	4866652042	0	0	0	0	0	0	3176300
89	64	80187008	4873713679	0	0	0	0	0	0	3212413
93	64	80170096	4869071056	0	0	0	0	0	0	3248533
95	64	80190010	4866565305	0	0	0	0	0	0	3284642
92	64	80188051	4876951938	0	0	0	0	0	0	3320759
91	64	80193553	4866316755	0	0	0	0	0	0	3356870
94	64	80173265	4876284997	0	0	0	0	0	0	3392966
90	64	80194702	4867445216	0	0	0	0	0	0	3429066
88	64	80165392	4864253861	0	0	0	0	0	0	3465168
100	64	80195021	4869709906	0	0	0	0	0	0	3501346
102	64	80176114	4866019712	0	0	0	0	0	0	3537521
97	64	80179291	4867163249	0	0	0	0	0	0	3573615
99	64	80183384	4875593897	0	0	0	0	0	0	3609729
98	64	80177119	4870575606	0	0	0	0	0	0	3645856
101	64	80164707	4872195666	0	0	0	0	0	0	3682018
103	64	80180873	4870307682	0	0	0	0	0	0	3718198
96	64	80177253	4876850139	0	0	0	0	0	0	3754305
104	64	80180153	4881196818	0	0	0	0	0	0	3790490
106	64	80181605	4873366451	0	0	0	0	0	0	3826663
110	64	80198713	4873340793	0	0	0	0	0	0	3862846
107	64	80180279	4874716988	0	0	0	0	0	0	3899028
109	64	80179461	4878241341	0	0	0	0	0	0	3935186
105	64	80183814	4871865464	0	0	0	0	0	0	3971363
111	64	80185226	4868938928	0	0	0	0	0	0	4007518
108	64	80186250	4864697343	0	0	0	0	0	0	4043672
118	64	80166149	4870333313	0	0	0	0	0	0	4079832
113	64	80187027	4877894523	0	0	0	0	0	0	4116006
117	64	80194135	4877410849	0	0	0	0	0	0	4152181
114	64	80191702	4873336328	0	0	0	0	0	0	4188361
115	64	80202631	4879629280	0	0	0	0	0	0	4224550
116	64	80180258	4876585521	0	0	0	0	0	0	4260728
112	64	80188036	4868950193	0	0	0	0	0	0	4296907
119	64	80214685	4868930883	0	0	0	0	0	0	4333068
127	64	80190102	4871971601	0	0	0	0	0	0	4369232
120	64	80184223	4874042743	0	0	0	0	0	0	4405400
122	64	80210835	4876562968	0	0	0	0	0	0	4441573
126	64	80168149	4872488909	0	0	0	0	0	0	4477756
121	64	80182074	4873626491	0	0	0	0	0	0	4513942
123	64	80180847	4873486107	0	0	0	0	0	0	4550111
125	64	80189837	4869208810	0	0	0	0	0	0	4586290
124	64	80163548	4876319589	0	0	0	0	0	0	4622475
132	64	80179954	4877985879	0	0	0	0	0	0	4658654
133	64	80193280	4875038595	0	0	0	0	0	0	4694822
134	64	80161033	4862576279	0	0	0	0	0	0	4730987
131	64	80173873	4873434993	0	0	0	0	0	0	4767163
135	64	80176471	4877197094	0	0	0	0	0	0	4803340
