batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
3	64	72171065	4779793023	0	0	0	0	0	0	36130
1	64	72154434	4786279486	0	0	0	0	0	0	72075
6	64	72158851	4781297266	0	0	0	0	0	0	108066
2	64	72157973	4782983694	0	0	0	0	0	0	144058
7	64	72164851	4792700953	0	0	0	0	0	0	180048
5	64	72156823	4782104823	0	0	0	0	0	0	216032
4	64	72156249	4780906969	0	0	0	0	0	0	252026
0	64	72152534	4785709520	0	0	0	0	0	0	287952
10	64	72166226	4782779026	0	0	0	0	0	0	324003
8	64	72161759	4784983385	0	0	0	0	0	0	359978
13	64	72168861	4779265404	0	0	0	0	0	0	396027
9	64	72165520	4782744677	0	0	0	0	0	0	432030
14	64	72159493	4792691279	0	0	0	0	0	0	468087
15	64	72158311	4781389375	0	0	0	0	0	0	504150
11	64	72153986	4779273348	0	0	0	0	0	0	540209
12	64	72166897	4784275097	0	0	0	0	0	0	576268
18	64	72154616	4788288621	0	0	0	0	0	0	612367
17	64	72167232	4784290529	0	0	0	0	0	0	648487
22	64	72156621	4784191358	0	0	0	0	0	0	684586
19	64	72166045	4781880455	0	0	0	0	0	0	720694
23	64	72156633	4778399454	0	0	0	0	0	0	756802
16	64	72168546	4789134050	0	0	0	0	0	0	792909
21	64	72161678	4785870075	0	0	0	0	0	0	829016
20	64	72155526	4787942774	0	0	0	0	0	0	865136
27	64	72172511	4776593736	0	0	0	0	0	0	901243
29	64	72154013	4779657474	0	0	0	0	0	0	937351
31	64	72156751	4786708144	0	0	0	0	0	0	973474
28	64	72156673	4779203869	0	0	0	0	0	0	1009575
30	64	72156949	4777779568	0	0	0	0	0	0	1045689
26	64	72174256	4780797278	0	0	0	0	0	0	1081802
25	64	72159421	4783892410	0	0	0	0	0	0	1117928
24	64	72160743	4787095045	0	0	0	0	0	0	1154041
36	64	72158584	4790923888	0	0	0	0	0	0	1190141
34	64	72168175	4787441214	0	0	0	0	0	0	1226249
37	64	72174394	4775296890	0	0	0	0	0	0	1262369
39	64	72164481	4777924300	0	0	0	0	0	0	1298483
32	64	72154857	4785982210	0	0	0	0	0	0	1334590
33	64	72159174	4780886455	0	0	0	0	0	0	1370699
35	64	72149845	4778310371	0	0	0	0	0	0	1406814
38	64	72164425	4778623998	0	0	0	0	0	0	1442916
43	64	72146286	4787103206	0	0	0	0	0	0	1479047
44	64	72158371	4781734590	0	0	0	0	0	0	1515157
47	64	72165177	4789436632	0	0	0	0	0	0	1551273
46	64	72162865	4781589400	0	0	0	0	0	0	1587396
40	64	72166384	4784822530	0	0	0	0	0	0	1623500
45	64	72163095	4780946097	0	0	0	0	0	0	1659618
41	64	72159225	4780754510	0	0	0	0	0	0	1695738
42	64	72158818	4782135301	0	0	0	0	0	0	1731849
50	64	72165475	4785278845	0	0	0	0	0	0	1767967
53	64	72167911	4779094362	0	0	0	0	0	0	1804078
48	64	72162929	4783852556	0	0	0	0	0	0	1840189
55	64	72158957	4775310741	0	0	0	0	0	0	1876294
54	64	72154639	4786303579	1	1	0	1	1	0	1912418
49	64	72154976	4787227076	0	0	0	0	0	0	1948539
51	64	72165682	4784529600	0	0	0	0	0	0	1984660
52	64	72159083	4778944205	0	0	0	0	0	0	2020771
62	64	72154746	4786106186	0	0	0	0	0	0	2056879
56	64	72160107	4779486182	0	0	0	0	0	0	2092993
60	64	72159859	4787606342	0	0	0	0	0	0	2129091
58	64	72162155	4780172606	0	0	0	0	0	0	2165205
61	64	72160239	4779260866	0	0	0	0	0	0	2201322
63	64	72170541	4785299266	0	0	0	0	0	0	2237429
57	64	72164853	4779702762	0	0	0	0	0	0	2273548
59	64	72159061	4786221761	0	0	0	0	0	0	2309661
68	64	72169260	4787554737	0	0	0	0	0	0	2345781
69	64	72154579	4779395205	0	0	0	0	0	0	2381901
67	64	72166579	4779906356	0	0	0	0	0	0	2418007
