batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
3	64	86795362	4943814191	0	0	0	0	0	0	36154
4	64	86815412	4932259577	0	0	0	0	0	0	72137
0	64	86837424	4946983439	0	0	0	0	0	0	108039
5	64	86844399	4935214711	0	0	0	0	0	0	144016
2	64	86816959	4939754947	0	0	0	0	0	0	180002
1	64	86795584	4941172522	0	0	0	0	0	0	215927
11	64	86806889	4937715612	0	0	0	0	0	0	251976
7	64	86791044	4936613249	0	0	0	0	0	0	287971
9	64	86799471	4933681779	0	0	0	0	0	0	323955
6	64	86811816	4933635363	0	0	0	0	0	0	359922
8	64	86850411	4941178208	0	0	0	0	0	0	395899
10	64	86775621	4938948420	0	0	0	0	0	0	431944
13	64	86815333	4931252632	0	0	0	0	0	0	467989
12	64	86820346	4934394766	0	0	0	0	0	0	504060
14	64	86802358	4937898892	0	0	0	0	0	0	540106
15	64	86837502	4933094411	0	0	0	0	0	0	576155
17	64	86788882	4933350070	0	0	0	0	0	0	612277
16	64	86831695	4942353415	0	0	0	0	0	0	648379
22	64	86824189	4939403104	0	0	0	0	0	0	684504
21	64	86804603	4940689008	0	0	0	0	0	0	720616
20	64	86788119	4932557878	0	0	0	0	0	0	756720
18	64	86793959	4931522855	0	0	0	0	0	0	792828
19	64	86809070	4940637194	0	0	0	0	0	0	828932
23	64	86805946	4934471131	0	0	0	0	0	0	865025
28	64	86814158	4932115781	0	0	0	0	0	0	901140
27	64	86780490	4937759827	0	0	0	0	0	0	937260
26	64	86810970	4939332956	0	0	0	0	0	0	973374
29	64	86808943	4936929636	0	0	0	0	0	0	1009481
25	64	86800635	4927734499	0	0	0	0	0	0	1045592
24	64	86795403	4934049023	0	0	0	0	0	0	1081730
33	64	86816581	4925480453	0	0	0	0	0	0	1117843
34	64	86813072	4942556325	0	0	0	0	0	0	1153955
32	64	86787112	4934684431	0	0	0	0	0	0	1190062
35	64	86786644	4928953350	0	0	0	0	0	0	1226177
31	64	86819154	4939413173	0	0	0	0	0	0	1262284
30	64	86803617	4934897634	0	0	0	0	0	0	1298394
36	64	86829338	4938840621	0	0	0	0	0	0	1334517
37	64	86757677	4932331296	0	0	0	0	0	0	1370621
40	64	86845642	4934221638	0	0	0	0	0	0	1406749
38	64	86808489	4935651975	0	0	0	0	0	0	1442861
39	64	86773576	4935858242	0	0	0	0	0	0	1478969
41	64	86816328	4943149203	0	0	0	0	0	0	1515076
46	64	86823739	4940706900	0	0	0	0	0	0	1551191
43	64	86834675	4928468508	0	0	0	0	0	0	1587298
44	64	86834942	4932129996	0	0	0	0	0	0	1623405
45	64	86804877	4941889388	0	0	0	0	0	0	1659524
42	64	86819358	4943244489	0	0	0	0	0	0	1695640
47	64	86823145	4941959802	0	0	0	0	0	0	1731746
53	64	86828613	4934610890	0	0	0	0	0	0	1767845
50	64	86825841	4936031414	0	0	0	0	0	0	1803952
49	64	86806654	4941584956	0	0	0	0	0	0	1840050
51	64	86810371	4935916994	0	0	0	0	0	0	1876165
48	64	86784109	4941770789	0	0	0	0	0	0	1912270
52	64	86814732	4936945583	0	0	0	0	0	0	1948386
54	64	86764900	4937588765	0	0	0	0	0	0	1984477
56	64	86791111	4924080613	0	0	0	0	0	0	2020587
58	64	86809306	4936194242	0	0	0	0	0	0	2056692
59	64	86802837	4936290059	0	0	0	0	0	0	2092797
57	64	86761156	4939852563	0	0	0	0	0	0	2128921
55	64	86812502	4930859855	0	0	0	0	0	0	2165044
64	64	86775163	4941459836	0	0	0	0	0	0	2201136
62	64	86824469	4946038720	0	0	0	0	0	0	2237234
61	64	86836554	4940219286	0	0	0	0	0	0	2273340
60	64	86832354	4935016046	0	0	0	0	0	0	2309455
65	64	86799707	4942553904	0	0	0	0	0	0	2345580
63	64	86788277	4927865136	0	0	0	0	0	0	2381682
66	64	86787463	4939289861	0	0	0	0	0	0	2417785
69	64	86787060	4940003488	0	0	0	0	0	0	2453906
67	64	86784110	4938230636	0	0	0	0	0	0	2490011
71	64	86780445	4942480787	0	0	0	0	0	0	2526124
68	64	86822912	4938181680	0	0	0	0	0	0	2562222
70	64	86774018	4937525099	0	0	0	0	0	0	2598341
73	64	86797966	4938057895	0	0	0	0	0	0	2634451
74	64	86825640	4943583510	0	0	0	0	0	0	2670553
76	64	86783633	4939135247	0	0	0	0	0	0	2706661
77	64	86788654	4938381948	0	0	0	0	0	0	2742778
75	64	86825751	4931295629	0	0	0	0	0	0	2778891
72	64	86801676	4932957130	0	0	0	0	0	0	2815017
81	64	86823534	4933604120	0	0	0	0	0	0	2851116
80	64	86822630	4939090337	0	0	0	0	0	0	2887227
82	64	86799984	4936249668	0	0	0	0	0	0	2923316
78	64	86801453	4940432588	0	0	0	0	0	0	2959439
83	64	86821846	4928743681	0	0	0	0	0	0	2995545
79	64	86781556	4923495944	0	0	0	0	0	0	3031658
85	64	86826464	4935635595	0	0	0	0	0	0	3067771
84	64	86780787	4926944897	0	0	0	0	0	0	3103891
88	64	86786152	4943174187	0	0	0	0	0	0	3139995
87	64	86812087	4933970977	0	0	0	0	0	0	3176103
86	64	86816773	4939563087	0	0	0	0	0	0	3212216
89	64	86785290	4936827776	0	0	0	0	0	0	3248333
95	64	86795434	4932840164	0	0	0	0	0	0	3284444
90	64	86762725	4937774141	0	0	0	0	0	0	3320551
92	64	86809475	4936663403	0	0	0	0	0	0	3356661
93	64	86784948	4927409758	0	0	0	0	0	0	3392768
91	64	86796489	4937509354	0	0	0	0	0	0	3428878
94	64	86779514	4932730974	0	0	0	0	0	0	3464990
99	64	86807112	4941327196	0	0	0	0	0	0	3501083
98	64	86795914	4934383076	0	0	0	0	0	0	3537193
97	64	86764890	4937441875	0	0	0	0	0	0	3573298
96	64	86775772	4929940550	0	0	0	0	0	0	3609412
101	64	86767300	4940050821	0	0	0	0	0	0	3645585
100	64	86793487	4932347923	0	0	0	0	0	0	3681767
104	64	86792457	4936363689	0	0	0	0	0	0	3717939
106	64	86809990	4933318533	0	0	0	0	0	0	3754120
107	64	86788365	4935302809	0	0	0	0	0	0	3790292
105	64	86794653	4937198506	0	0	0	0	0	0	3826481
102	64	86806860	4936759587	0	0	0	0	0	0	3862670
103	64	86787695	4934061160	0	0	0	0	0	0	3898849
112	64	86780970	4932312305	0	0	0	0	0	0	3935023
113	64	86825314	4939906119	0	0	0	0	0	0	3971173
111	64	86832505	4938504167	0	0	0	0	0	0	4007343
108	64	86855234	4933065371	0	0	0	0	0	0	4043535
110	64	86796212	4941378610	0	0	0	0	0	0	4079716
109	64	86770180	4938505693	0	0	0	0	0	0	4115888
114	64	86848214	4936121879	0	0	0	0	0	0	4152064
118	64	86841601	4936448185	0	0	0	0	0	0	4188248
117	64	86802391	4940985198	0	0	0	0	0	0	4224416
116	64	86779571	4935100696	0	0	0	0	0	0	4260586
115	64	86791153	4939724606	0	0	0	0	0	0	4296775
119	64	86806704	4931435572	0	0	0	0	0	0	4332947
120	64	86787799	4934463148	0	0	0	0	0	0	4369118
122	64	86805983	4937024550	0	0	0	0	0	0	4405288
123	64	86804206	4935271270	0	0	0	0	0	0	4441452
121	64	86814105	4940877117	0	0	0	0	0	0	4477629
125	64	86788356	4934509242	0	0	0	0	0	0	4513806
124	64	86823803	4940074200	0	0	0	0	0	0	4549994
130	64	86813116	4930673506	0	0	0	0	0	0	4586174
127	64	86815204	4934055065	0	0	0	0	0	0	4622343
126	64	86809168	4941958934	0	0	0	0	0	0	4658507
129	64	86832789	4931830306	0	0	0	0	0	0	4694688
131	64	86797033	4934871663	0	0	0	0	0	0	4730871
128	64	86787587	4931313993	0	0	0	0	0	0	4767055
137	64	86804755	4932819167	0	0	0	0	0	0	4803226
135	64	86819209	4933300773	0	0	0	0	0	0	4839408
132	64	86784642	4935726501	0	0	0	0	0	0	4875587
133	64	86777178	4936903859	0	0	0	0	0	0	4911752
134	64	86816753	4939403412	0	0	0	0	0	0	4947914
136	64	86790972	4947300962	0	0	0	0	0	0	4984085
138	64	86810092	4935733086	0	0	0	0	0	0	5020274
143	64	86822813	4937891253	0	0	0	0	0	0	5056460
140	64	86826561	4927055433	0	0	0	0	0	0	5092648
141	64	86785943	4942013239	0	0	0	0	0	0	5128821
142	64	86754598	4936754378	0	0	0	0	0	0	5164992
139	64	86813781	4943735723	0	0	0	0	0	0	5201172
148	64	86828665	4936417167	0	0	0	0	0	0	5237349
145	64	86819369	4936041700	0	0	0	0	0	0	5273525
146	64	86851292	4941347332	0	0	0	0	0	0	5309702
147	64	86838905	4935760138	0	0	0	0	0	0	5345877
144	64	86793420	4937294635	0	0	0	0	0	0	5382049
149	64	86799739	4937048189	0	0	0	0	0	0	5418227
154	64	86821228	4936915022	0	0	0	0	0	0	5454411
151	64	86785761	4934560681	0	0	0	0	0	0	5490574
155	64	86838194	4936277159	0	0	0	0	0	0	5526755
152	64	86842905	4935864402	0	0	0	0	0	0	5562936
153	64	86793141	4936783849	0	0	0	0	0	0	5599131
150	64	86792109	4932207152	0	0	0	0	0	0	5635302
156	64	86843119	4941733105	0	0	0	0	0	0	5671507
158	64	86819403	4942674786	0	0	0	0	0	0	5707728
159	64	86823766	4935038475	0	0	0	0	0	0	5743961
157	64	86819642	4936397364	0	0	0	0	0	0	5780214
161	64	86803120	4946675409	0	0	0	0	0	0	5816442
160	64	86758773	4934795845	0	0	0	0	0	0	5852690
162	64	86812820	4933013423	0	0	0	0	0	0	5888925
166	64	86834142	4937213501	0	0	0	0	0	0	5925168
164	64	86778207	4932066118	0	0	0	0	0	0	5961413
163	64	86793975	4939945237	0	0	0	0	0	0	5997646
165	64	86819386	4937678464	0	0	0	0	0	0	6033895
167	64	86803381	4943138196	0	0	0	0	0	0	6070135
