batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
0	64	72164902	4787368961	0	0	0	0	0	0	36056
3	64	72165731	4782121746	0	0	0	0	0	0	72025
6	64	72152306	4785122940	0	0	0	0	0	0	108020
2	64	72164346	4780974759	0	0	0	0	0	0	143998
4	64	72153146	4779389808	0	0	0	0	0	0	179989
7	64	72172072	4772485658	0	0	0	0	0	0	215977
1	64	72166681	4790721818	0	0	0	0	0	0	251926
5	64	72161171	4787860128	0	0	0	0	0	0	287907
15	64	72161450	4785766752	0	0	0	0	0	0	323980
11	64	72145894	4788830658	0	0	0	0	0	0	360029
8	64	72136298	4781760703	0	0	0	0	0	0	396027
12	64	72158957	4782735368	0	0	0	0	0	0	432088
14	64	72147772	4783078789	0	0	0	0	0	0	468140
9	64	72166499	4788028412	0	0	0	0	0	0	504121
10	64	72159698	4785653355	0	0	0	0	0	0	540177
13	64	72154034	4784236505	0	0	0	0	0	0	576240
16	64	72154284	4784814668	0	0	0	0	0	0	612342
20	64	72160870	4786693913	0	0	0	0	0	0	648478
18	64	72162643	4778364794	0	0	0	0	0	0	684592
19	64	72160259	4786695111	0	0	0	0	0	0	720709
23	64	72163541	4781819375	0	0	0	0	0	0	756821
22	64	72170082	4778863700	0	0	0	0	0	0	792942
21	64	72158333	4788360135	0	0	0	0	0	0	829044
17	64	72155100	4784194983	0	0	0	0	0	0	865165
29	64	72180799	4784158819	0	0	0	0	0	0	901278
31	64	72162973	4781903251	0	0	0	0	0	0	937388
24	64	72162113	4786073333	0	0	0	0	0	0	973485
25	64	72151955	4786810948	0	0	0	0	0	0	1009599
27	64	72163120	4781427476	0	0	0	0	0	0	1045727
28	64	72167766	4787211780	0	0	0	0	0	0	1081833
26	64	72158064	4790106643	0	0	0	0	0	0	1117948
30	64	72164442	4782466298	0	0	0	0	0	0	1154071
35	64	72163408	4783811502	0	0	0	0	0	0	1190200
33	64	72174916	4782960522	0	0	0	0	0	0	1226306
38	64	72169190	4786572169	0	0	0	0	0	0	1262412
37	64	72165179	4782371118	0	0	0	0	0	0	1298529
34	64	72161412	4791938861	0	0	0	0	0	0	1334646
36	64	72162712	4781020526	0	0	0	0	0	0	1370771
39	64	72159204	4782578671	0	0	0	0	0	0	1406898
32	64	72159893	4781806569	0	0	0	0	0	0	1443013
44	64	72167666	4785101818	0	1	0	1	1	0	1479116
45	64	72165937	4783544483	0	0	0	0	0	0	1515226
46	64	72169834	4786224179	0	0	0	0	0	0	1551331
43	64	72167550	4782752884	0	0	0	0	0	0	1587450
40	64	72157948	4785275440	0	0	0	0	0	0	1623556
47	64	72175325	4781582787	0	0	0	0	0	0	1659658
42	64	72149413	4782508183	0	0	0	0	0	0	1695763
