batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
4	64	60987565	711203572	0	0	0	0	0	0	36151
7	64	60983741	711167689	0	0	0	0	0	0	72132
6	64	60980518	711145014	0	0	0	0	0	0	108137
0	64	60975295	711092929	0	0	0	0	0	0	144051
5	64	60971601	711068824	0	0	0	0	0	0	180024
1	64	60967835	711044585	0	0	0	0	0	0	215960
2	64	60969839	711057110	0	0	0	0	0	0	251921
3	64	60980564	711140903	0	0	0	0	0	0	287914
12	64	60967293	711026368	0	0	0	0	0	0	323958
15	64	60985979	711192970	0	0	0	0	0	0	360028
14	64	60974488	711095977	0	0	0	0	0	0	396073
8	64	60973945	711082309	0	0	0	0	0	0	432063
13	64	60974093	711093847	0	0	0	0	0	0	468115
9	64	60966623	711025220	1	0	0	1	0	0	504090
10	64	60963747	710997555	0	0	0	0	0	0	540138
11	64	60974100	711086950	0	0	0	0	0	0	576169
20	64	60969427	711042374	0	0	0	0	0	0	612272
23	64	60972286	711078279	0	0	0	0	0	0	648385
22	64	60972431	711073841	0	0	0	0	0	0	684494
16	64	60985577	711183642	0	0	0	0	0	0	720610
21	64	60964986	711016034	0	0	0	0	0	0	756729
17	64	60977553	711118836	0	0	0	0	0	0	792824
