phase	start	end	ops	ccx	ccz	hmr	reset
pp_replay_halving_ordinary	69063978	69069201	5223	393	0	393	400
pp_replay_halving_ordinary	69069201	69074424	5223	393	0	393	400
pp_replay_halving_ordinary	69074424	69079647	5223	393	0	393	400
pp_replay_halving_ordinary	69079647	69084870	5223	393	0	393	400
pp_replay_halving_ordinary	69084870	69090093	5223	393	0	393	400
pp_replay_halving_ordinary	69090093	69095316	5223	393	0	393	400
pp_replay_halving_ordinary	69095316	69100539	5223	393	0	393	400
pp_replay_halving_ordinary	69100539	69105762	5223	393	0	393	400
pp_replay_halving_ordinary	69105762	69110985	5223	393	0	393	400
pp_replay_halving_ordinary	69110985	69116208	5223	393	0	393	400
pp_replay_halving_ordinary	69116208	69121431	5223	393	0	393	400
pp_replay_halving_ordinary	69121431	69126654	5223	393	0	393	400
pp_replay_halving_ordinary	69126654	69131877	5223	393	0	393	400
pp_replay_halving_ordinary	69131877	69137100	5223	393	0	393	400
pp_replay_halving_ordinary	69137100	69142323	5223	393	0	393	400
pp_replay_halving_ordinary	69142323	69147546	5223	393	0	393	400
pp_replay_halving_ordinary	69147546	69152769	5223	393	0	393	400
pp_replay_halving_ordinary	69152769	69157992	5223	393	0	393	400
pp_replay_halving_ordinary	69157992	69163215	5223	393	0	393	400
pp_replay_halving_ordinary	69163215	69168438	5223	393	0	393	400
pp_replay_halving_ordinary	69168438	69173661	5223	393	0	393	400
pp_replay_halving_ordinary	69173661	69178884	5223	393	0	393	400
pp_replay_halving_ordinary	69178884	69184107	5223	393	0	393	400
pp_replay_halving_ordinary	69184107	69189330	5223	393	0	393	400
pp_replay_halving_ordinary	69189330	69194553	5223	393	0	393	400
pp_replay_halving_ordinary	69194553	69199776	5223	393	0	393	400
pp_replay_halving_ordinary	69199776	69204999	5223	393	0	393	400
pp_replay_halving_ordinary	69204999	69210222	5223	393	0	393	400
pp_replay_halving_ordinary	69210222	69215445	5223	393	0	393	400
pp_replay_halving_ordinary	69215445	69220668	5223	393	0	393	400
pp_replay_halving_ordinary	69220668	69225891	5223	393	0	393	400
pp_replay_halving_ordinary	69225891	69231114	5223	393	0	393	400
pp_replay_halving_ordinary	69231114	69236337	5223	393	0	393	400
pp_replay_halving_ordinary	69236337	69241560	5223	393	0	393	400
pp_replay_halving_ordinary	69241560	69246783	5223	393	0	393	400
pp_replay_halving_ordinary	69246783	69252006	5223	393	0	393	400
pp_replay_halving_ordinary	69252006	69257229	5223	393	0	393	400
pp_replay_halving_ordinary	69257229	69262452	5223	393	0	393	400
pp_replay_halving_ordinary	69262452	69267675	5223	393	0	393	400
pp_replay_halving_ordinary	69267675	69272898	5223	393	0	393	400
pp_replay_halving_ordinary	69272898	69278121	5223	393	0	393	400
pp_replay_halving_ordinary	69278121	69283344	5223	393	0	393	400
pp_replay_halving_ordinary	69283344	69288567	5223	393	0	393	400
pp_replay_halving_ordinary	69288567	69293790	5223	393	0	393	400
pp_replay_halving_ordinary	69293790	69299013	5223	393	0	393	400
pp_replay_halving_ordinary	69299013	69304236	5223	393	0	393	400
pp_replay_halving_ordinary	69304236	69309459	5223	393	0	393	400
pp_replay_halving_ordinary	69309459	69314682	5223	393	0	393	400
pp_replay_halving_ordinary	69314682	69319905	5223	393	0	393	400
pp_replay_halving_ordinary	69319905	69325128	5223	393	0	393	400
