batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
0	64	97488094	4429182847	0	0	0	0	0	0	36088
2	64	97483978	4410858850	0	0	0	0	0	0	72080
1	64	97484977	4422274478	0	0	0	0	0	0	108025
7	64	97480448	4424351014	0	0	0	0	0	0	144015
4	64	97490617	4421215615	0	0	0	0	0	0	180009
6	64	97477308	4420837158	0	0	0	0	0	0	216000
3	64	97476883	4416097501	0	0	0	0	0	0	251968
5	64	97479487	4414052942	0	0	0	0	0	0	287952
14	64	97482821	4413320678	0	0	0	0	0	0	324009
13	64	97476992	4410518969	0	0	0	0	0	0	360058
8	64	97481986	4418019442	0	0	0	0	0	0	396033
10	64	97471144	4412264969	0	0	0	0	0	0	432084
9	64	97486620	4417716456	0	0	0	0	0	0	468087
12	64	97483011	4413585943	0	0	0	0	0	0	504146
15	64	97473796	4415680851	0	0	0	0	0	0	540209
11	64	97487790	4422330687	0	0	0	0	0	0	576268
16	64	97465086	4408411063	0	0	0	0	0	0	612375
17	64	97465263	4416112556	0	0	0	0	0	0	648495
21	64	97483574	4420102674	0	0	0	0	0	0	684602
20	64	97471199	4418099885	0	0	0	0	0	0	720722
22	64	97482746	4410921494	0	0	0	0	0	0	756821
18	64	97471907	4414624002	0	0	0	0	0	0	792920
23	64	97483575	4413111161	0	0	0	0	0	0	829028
19	64	97482996	4416686737	0	0	0	0	0	0	865136
25	64	97473596	4422336864	0	0	0	0	0	0	901262
24	64	97488845	4420406572	0	0	0	0	0	0	937375
27	64	97483094	4416065455	0	0	0	0	0	0	973482
26	64	97475680	4415101999	0	0	0	0	0	0	1009595
30	64	97481689	4413259853	0	0	0	0	0	0	1045709
28	64	97481592	4408208842	0	1	0	1	1	0	1081810
29	64	97485032	4415660085	0	0	0	0	0	0	1117918
31	64	97481414	4423646043	1	0	0	1	0	0	1154041
36	64	97478837	4418242012	0	0	0	0	0	0	1190141
38	64	97469992	4413170535	0	0	0	0	0	0	1226243
39	64	97478606	4410541208	0	0	0	0	0	0	1262357
32	64	97481090	4408912598	0	0	0	0	0	0	1298464
34	64	97477621	4412842988	0	0	0	0	0	0	1334572
37	64	97479102	4408551767	0	0	0	0	0	0	1370692
35	64	97475532	4416503335	0	0	0	0	0	0	1406807
33	64	97490943	4419490467	0	0	0	0	0	0	1442916
40	64	97482111	4418161343	0	0	0	0	0	0	1479020
42	64	97489428	4418327869	0	0	0	0	0	0	1515131
43	64	97482362	4418808088	0	0	0	0	0	0	1551262
45	64	97479559	4408264844	0	0	0	0	0	0	1587380
46	64	97488852	4417582939	0	0	0	0	0	0	1623503
44	64	97477575	4417391865	0	0	0	0	0	0	1659613
47	64	97473746	4415706421	0	0	0	0	0	0	1695729
41	64	97492239	4412670135	0	0	0	0	0	0	1731849
54	64	97473385	4426045142	0	0	0	0	0	0	1767973
55	64	97481802	4409098539	0	0	0	0	0	0	1804078
49	64	97473039	4417553435	0	0	0	0	0	0	1840199
53	64	97484128	4413694833	0	0	0	0	0	0	1876310
51	64	97488108	4416361917	0	0	0	0	0	0	1912431
50	64	97492286	4422808188	0	0	0	0	0	0	1948549
48	64	97485785	4423597194	0	0	0	0	0	0	1984660
