batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
2	64	72162211	4787726257	0	0	0	0	0	0	36131
1	64	72160759	4787087151	0	0	0	0	0	0	72089
3	64	72165963	4788774919	1	1	0	1	1	0	108075
4	64	72161874	4790816158	0	0	0	0	0	0	144039
6	64	72157862	4783412613	1	1	0	1	1	0	180019
5	64	72159424	4787627140	0	0	0	0	0	0	216005
0	64	72161285	4777872834	0	0	0	0	0	0	251908
7	64	72161137	4783220786	0	0	0	0	0	0	287888
8	64	72164864	4789491792	0	0	0	0	0	0	323876
12	64	72149894	4781484214	0	0	0	0	0	0	359922
9	64	72164762	4783122994	0	0	0	0	0	0	395895
14	64	72164331	4790356311	0	0	0	0	0	0	431942
11	64	72160700	4788554408	0	0	0	0	0	0	468003
15	64	72151142	4780358173	0	0	0	0	0	0	504069
13	64	72152180	4791396019	0	0	0	0	0	0	540113
10	64	72166853	4791366341	0	0	0	0	0	0	576158
18	64	72157309	4782621605	0	0	0	0	0	0	612278
16	64	72174193	4787515249	0	0	0	0	0	0	648379
23	64	72153997	4785982457	0	0	0	0	0	0	684501
21	64	72163969	4783702956	0	0	0	0	0	0	720601
17	64	72156752	4789454534	0	0	0	0	0	0	756724
20	64	72151404	4791248725	0	0	0	0	0	0	792833
22	64	72160977	4788578856	0	0	0	0	0	0	828931
19	64	72159676	4781476384	0	0	0	0	0	0	865042
26	64	72159900	4783595559	0	0	0	0	0	0	901136
30	64	72168028	4782573113	0	0	0	0	0	0	937241
25	64	72153521	4784457341	0	0	0	0	0	0	973332
24	64	72156012	4788193205	0	0	0	0	0	0	1009442
28	64	72165197	4782162351	0	0	0	0	0	0	1045565
27	64	72169186	4784511475	0	0	0	0	0	0	1081683
31	64	72177180	4785080899	0	0	0	0	0	0	1117777
29	64	72165054	4780543987	0	0	0	0	0	0	1153887
39	64	72162480	4786704755	0	0	0	0	0	0	1189995
32	64	72153754	4789410099	0	0	0	0	0	0	1226117
33	64	72158683	4783435887	0	0	0	0	0	0	1262230
37	64	72155649	4784332862	0	0	0	0	0	0	1298339
36	64	72162982	4777817075	0	0	0	0	0	0	1334457
34	64	72157388	4793707689	0	0	0	0	0	0	1370585
35	64	72171603	4780644216	0	0	0	0	0	0	1406701
38	64	72161717	4786435665	0	0	0	0	0	0	1442811
47	64	72155725	4785608269	0	0	0	0	0	0	1478938
40	64	72159619	4790626663	0	0	0	0	0	0	1515058
41	64	72167243	4793699184	0	0	0	0	0	0	1551172
43	64	72169751	4775673532	0	0	0	0	0	0	1587300
42	64	72162524	4789309366	0	0	0	0	0	0	1623434
44	64	72160398	4788682011	0	0	0	0	0	0	1659564
46	64	72167414	4777268619	0	0	0	0	0	0	1695683
45	64	72165128	4782207455	0	0	0	0	0	0	1731805
51	64	72167949	4780620860	0	0	0	0	0	0	1767911
49	64	72160815	4793481661	0	0	0	0	0	0	1804015
52	64	72160021	4782012480	0	0	0	0	0	0	1840125
54	64	72151899	4783531023	0	0	0	0	0	0	1876237
50	64	72175275	4784067747	0	0	0	0	0	0	1912356
55	64	72154648	4791489965	0	0	0	0	0	0	1948467
53	64	72172906	4784760190	1	0	0	1	0	0	1984571
48	64	72156276	4787962153	1	1	0	1	1	0	2020674
59	64	72149495	4790459124	0	0	0	0	0	0	2056802
58	64	72156985	4788056524	0	0	0	0	0	0	2092917
