batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
1	64	97473002	4411139043	0	0	0	0	0	0	36109
4	64	97481963	4422641346	0	0	0	0	0	0	72090
7	64	97473551	4421309282	0	0	0	0	0	0	108071
5	64	97479191	4416235327	0	0	0	0	0	0	144060
6	64	97478944	4420963218	0	0	0	0	0	0	180043
2	64	97480395	4413879055	0	0	0	0	0	0	215897
3	64	97483400	4410331090	0	0	0	0	0	0	251892
0	64	97486142	4417508611	0	0	0	0	0	0	287797
8	64	97464270	4419895135	0	0	0	0	0	0	323767
15	64	97474064	4411730703	0	0	0	0	0	0	359847
9	64	97481708	4413938562	0	0	0	0	0	0	395828
12	64	97474578	4413915861	0	0	0	0	0	0	431869
10	64	97479179	4423137561	0	0	0	0	0	0	467922
13	64	97474402	4413343512	0	0	0	0	0	0	503976
11	64	97470717	4410939400	0	0	0	0	0	0	540024
14	64	97491048	4415419134	1	0	0	1	0	0	576064
23	64	97489671	4427178260	0	0	0	0	0	0	612177
17	64	97479250	4418122271	0	0	0	0	0	0	648289
21	64	97479061	4418072904	0	0	0	0	0	0	684399
20	64	97482073	4420604637	0	0	0	0	0	0	720500
16	64	97485568	4426084117	0	0	0	0	0	0	756611
19	64	97481481	4421934352	0	0	0	0	0	0	792718
18	64	97476292	4420870877	0	0	0	0	0	0	828818
22	64	97480114	4414441685	0	1	0	1	1	0	864939
31	64	97477258	4413227214	0	0	0	0	0	0	901027
28	64	97469366	4421243593	0	0	0	0	0	0	937142
29	64	97473698	4418405084	0	0	0	0	0	0	973265
26	64	97482671	4420520419	0	0	0	0	0	0	1009375
30	64	97481263	4421035170	0	0	0	0	0	0	1045483
27	64	97474416	4419424291	0	0	0	0	0	0	1081591
25	64	97476537	4417829354	0	0	0	0	0	0	1117704
24	64	97472524	4425367836	0	1	0	1	1	0	1153813
39	64	97481820	4424236837	0	0	0	0	0	0	1189915
