batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
6	64	72165370	4786449993	0	0	0	0	0	0	36153
3	64	72145757	4785328148	0	0	0	0	0	0	72140
0	64	72169463	4783067136	0	0	0	0	0	0	108041
2	64	72149194	4789459510	0	0	0	0	0	0	144018
4	64	72158809	4792161272	0	0	0	0	0	0	179991
1	64	72173714	4790059276	0	0	0	0	0	0	215947
7	64	72160291	4786817757	1	0	0	1	0	0	251915
5	64	72145027	4785830265	0	0	0	0	0	0	287884
13	64	72167903	4782779831	0	0	0	0	0	0	323947
11	64	72164835	4787983647	0	0	0	0	0	0	360000
9	64	72149514	4789261163	0	0	0	0	0	0	395979
8	64	72155879	4780722822	0	0	0	0	0	0	431974
12	64	72170081	4789568135	0	0	0	0	0	0	468029
15	64	72157190	4774804362	0	0	0	0	0	0	504103
10	64	72151214	4784395442	0	0	0	0	0	0	540138
14	64	72163577	4783602898	0	0	0	0	0	0	576185
20	64	72160794	4792875258	0	0	0	0	0	0	612302
21	64	72168869	4775414410	0	0	0	0	0	0	648413
18	64	72166204	4784590735	0	0	0	0	0	0	684523
19	64	72158389	4786181886	0	0	0	0	0	0	720624
17	64	72166862	4790393122	0	0	0	0	0	0	756732
22	64	72173338	4784258870	0	0	0	0	0	0	792841
16	64	72158549	4785112460	0	0	0	0	0	0	828930
23	64	72163633	4780885583	0	0	0	0	0	0	865053
26	64	72159711	4780524190	0	0	0	0	0	0	901172
27	64	72165215	4787705440	0	0	0	0	0	0	937289
24	64	72161763	4787953906	0	0	0	0	0	0	973391
25	64	72173809	4787746927	0	0	0	0	0	0	1009496
29	64	72166622	4779654624	0	0	0	0	0	0	1045608
31	64	72156723	4781999366	0	0	0	0	0	0	1081713
28	64	72157446	4780199944	0	0	0	0	0	0	1117823
30	64	72159804	4785106889	0	0	0	0	0	0	1153926
