batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
1	64	80166356	4873891617	0	0	0	0	0	0	36116
0	64	80187798	4878933013	0	0	0	0	0	0	72028
2	64	80216932	4872376223	0	0	0	0	0	0	107997
6	64	80203250	4874921951	0	0	0	0	0	0	143983
5	64	80188281	4878328005	0	0	0	0	0	0	179964
3	64	80179346	4872814569	0	0	0	0	0	0	215953
7	64	80167808	4863937501	0	0	0	0	0	0	251945
4	64	80171614	4876603508	0	0	0	0	0	0	287917
15	64	80151592	4870276239	0	0	0	0	0	0	323992
13	64	80175179	4873549361	0	0	0	0	0	0	360041
9	64	80178140	4875909627	0	0	0	0	0	0	396013
14	64	80174009	4875821318	0	0	0	0	0	0	432049
10	64	80175893	4875335822	0	0	0	0	0	0	468102
11	64	80178390	4869396715	0	0	0	0	0	0	504139
12	64	80163548	4866614989	0	0	0	0	0	0	540188
8	64	80176319	4875125204	0	0	0	0	0	0	576165
21	64	80203119	4874140001	0	0	0	0	0	0	612290
19	64	80196045	4876603161	0	0	0	0	0	0	648409
18	64	80170217	4876336145	0	0	0	0	0	0	684503
22	64	80168217	4875815225	0	0	0	0	0	0	720613
23	64	80185997	4875738657	0	0	0	0	0	0	756717
16	64	80184258	4873917534	0	0	0	0	0	0	792810
17	64	80178759	4867846019	0	0	0	0	0	0	828918
20	64	80197796	4870827442	0	0	0	0	0	0	865031
28	64	80159425	4881470866	0	0	0	0	0	0	901143
30	64	80157137	4870193305	0	0	0	0	0	0	937246
26	64	80168994	4864519614	0	0	0	0	0	0	973371
27	64	80182492	4879014104	0	0	0	0	0	0	1009479
25	64	80199711	4873446506	0	0	0	0	0	0	1045588
31	64	80208502	4867492244	0	0	0	0	0	0	1081690
29	64	80173249	4869316956	0	0	0	0	0	0	1117807
24	64	80181592	4885345250	0	0	0	0	0	0	1153896
32	64	80188561	4869783750	0	0	0	0	0	0	1190001
33	64	80183803	4867454174	0	0	0	0	0	0	1226101
34	64	80200669	4874390019	0	0	0	0	0	0	1262206
37	64	80184245	4873599838	0	0	0	0	0	0	1298310
35	64	80183052	4876619740	0	0	0	0	0	0	1334430
39	64	80179859	4870620088	0	0	0	0	0	0	1370552
36	64	80173126	4873155359	0	0	0	0	0	0	1406664
38	64	80187677	4867903289	0	0	0	0	0	0	1442785
43	64	80192300	4870241291	0	0	0	0	0	0	1478898
42	64	80165146	4879057607	0	0	0	0	0	0	1515011
44	64	80177227	4878461442	0	0	0	0	0	0	1551125
47	64	80190175	4874662476	0	0	0	0	0	0	1587237
45	64	80182285	4875670516	0	0	0	0	0	0	1623338
46	64	80184683	4878522253	0	0	0	0	0	0	1659444
40	64	80187896	4872200308	0	0	0	0	0	0	1695561
41	64	80172276	4865789872	0	0	0	0	0	0	1731661
51	64	80167608	4867266347	0	0	0	0	0	0	1767779
52	64	80192279	4874724917	0	0	0	0	0	0	1803891
55	64	80195668	4874591828	0	0	0	0	0	0	1840004
48	64	80180691	4872714457	0	0	0	0	0	0	1876098
53	64	80191232	4874658094	0	0	0	0	0	0	1912207
54	64	80181997	4874133527	0	0	0	0	0	0	1948293
50	64	80174172	4869118469	0	0	0	0	0	0	1984407
49	64	80187576	4869854691	0	0	0	0	0	0	2020505
63	64	80174986	4872060717	0	0	0	0	0	0	2056601
60	64	80162025	4876095287	0	0	0	0	0	0	2092719
59	64	80175324	4869213152	0	0	0	0	0	0	2128846
57	64	80176441	4868678637	0	0	0	0	0	0	2164953
62	64	80205703	4869387736	0	0	0	0	0	0	2201048
61	64	80164013	4878945129	0	0	0	0	0	0	2237159
56	64	80186656	4871979356	0	0	0	0	0	0	2273264
58	64	80187451	4867930351	0	0	0	0	0	0	2309364
68	64	80200301	4874178465	0	0	0	0	0	0	2345491
65	64	80190272	4880495667	0	0	0	0	0	0	2381595
70	64	80197929	4870779325	0	0	0	0	0	0	2417717
67	64	80192023	4875670839	0	0	0	0	0	0	2453828
71	64	80189961	4873679999	0	0	0	0	0	0	2489936
69	64	80186402	4871701919	0	0	0	0	0	0	2526041
66	64	80171997	4875376996	0	0	0	0	0	0	2562156
64	64	80190263	4863768397	0	0	0	0	0	0	2598275
77	64	80200203	4871209489	0	0	0	0	0	0	2634389
72	64	80161433	4875468099	0	0	0	0	0	0	2670498
76	64	80185563	4869614559	0	0	0	0	0	0	2706627
78	64	80185599	4867635255	0	0	0	0	0	0	2742718
75	64	80186013	4869700591	0	0	0	0	0	0	2778825
79	64	80195291	4871053148	0	0	0	0	0	0	2814930
74	64	80182159	4873958861	0	0	0	0	0	0	2851036
73	64	80177929	4877064732	0	0	0	0	0	0	2887142
85	64	80189980	4875638366	0	0	0	0	0	0	2923265
80	64	80193643	4862702836	0	0	0	0	0	0	2959372
86	64	80173508	4866890636	0	0	0	0	0	0	2995491
84	64	80179106	4874602384	0	0	0	0	0	0	3031599
83	64	80174368	4869105737	0	0	0	0	0	0	3067699
81	64	80184628	4872006266	0	0	0	0	0	0	3103811
87	64	80182365	4876603643	0	0	0	0	0	0	3139917
82	64	80178913	4880784537	0	0	0	0	0	0	3176031
94	64	80177366	4864527219	0	0	0	0	0	0	3212144
92	64	80202300	4878328365	0	0	0	0	0	0	3248249
95	64	80198740	4877568115	0	0	0	0	0	0	3284336
93	64	80188837	4876831258	0	0	0	0	0	0	3320448
88	64	80178303	4874385663	0	0	0	0	0	0	3356566
89	64	80192202	4867289234	0	0	0	0	0	0	3392690
91	64	80207373	4866202812	0	0	0	0	0	0	3428806
90	64	80179064	4871385848	0	0	0	0	0	0	3464920
96	64	80188489	4871550657	0	0	0	0	0	0	3501030
101	64	80192403	4868265004	0	0	0	0	0	0	3537200
98	64	80196121	4866441891	0	0	0	0	0	0	3573323
103	64	80191666	4870930534	0	0	0	0	0	0	3609493
102	64	80181766	4865922393	0	0	0	0	0	0	3645660
99	64	80187995	4866162950	0	0	0	0	0	0	3681776
97	64	80175668	4871472364	0	0	0	0	0	0	3717896
100	64	80204499	4871011596	0	0	0	0	0	0	3754048
108	64	80166714	4869594171	0	0	0	0	0	0	3790217
110	64	80195336	4870591128	0	0	0	0	0	0	3826401
109	64	80163720	4867925293	0	0	0	0	0	0	3862572
106	64	80161897	4873594311	0	0	0	0	0	0	3898751
104	64	80182711	4872241718	0	0	0	0	0	0	3934935
105	64	80183959	4868920610	0	0	0	0	0	0	3971104
107	64	80167423	4867530944	0	0	0	0	0	0	4007273
111	64	80178341	4878680564	0	0	0	0	0	0	4043462
112	64	80174659	4869125411	0	0	0	0	0	0	4079640
114	64	80148061	4868452259	0	0	0	0	0	0	4115806
115	64	80187169	4871294369	0	0	0	0	0	0	4151978
116	64	80187247	4872375599	0	0	0	0	0	0	4188152
119	64	80183297	4881799352	0	0	0	0	0	0	4224320
118	64	80194455	4874320831	0	0	0	0	0	0	4260489
117	64	80164176	4870061114	0	0	0	0	0	0	4296657
113	64	80178369	4868347007	0	0	0	0	0	0	4332805
124	64	80190065	4874825955	0	0	0	0	0	0	4368989
120	64	80176608	4873631616	0	0	0	0	0	0	4405179
125	64	80193105	4873655047	0	0	0	0	0	0	4441356
127	64	80169735	4876974642	0	0	0	0	0	0	4477513
123	64	80187863	4875967328	0	0	0	0	0	0	4513699
121	64	80190213	4876737438	0	0	0	0	0	0	4549882
122	64	80185029	4867098008	0	0	0	0	0	0	4586052
126	64	80198274	4875090853	0	0	0	0	0	0	4622223
128	64	80179027	4873455931	0	0	0	0	0	0	4658386
131	64	80165388	4870071831	0	0	0	0	0	0	4694564
135	64	80175661	4869966485	0	0	0	0	0	0	4730749
134	64	80168832	4873081675	0	0	0	0	0	0	4766928
129	64	80182306	4875277766	0	0	0	0	0	0	4803094
130	64	80198388	4872295074	0	0	0	0	0	0	4839279
132	64	80208828	4881547823	0	0	0	0	0	0	4875463
133	64	80158018	4870164110	0	0	0	0	0	0	4911644
143	64	80207654	4866514487	0	0	0	0	0	0	4947825
140	64	80181706	4869846451	0	0	0	0	0	0	4984001
141	64	80166790	4882505351	0	0	0	0	0	0	5020167
136	64	80194755	4877538855	0	0	0	0	0	0	5056346
139	64	80168800	4871621255	0	0	0	0	0	0	5092505
138	64	80182815	4882722631	0	0	0	0	0	0	5128659
137	64	80174805	4872460422	0	0	0	0	0	0	5164816
142	64	80175978	4873382184	0	0	0	0	0	0	5200993
145	64	80185193	4872673648	0	0	0	0	0	0	5237172
149	64	80181925	4870104305	0	0	0	0	0	0	5273341
146	64	80183633	4882248402	0	0	0	0	0	0	5309516
144	64	80192504	4875192924	0	0	0	0	0	0	5345692
150	64	80178182	4869126025	0	0	0	0	0	0	5381873
148	64	80186766	4869412608	0	0	0	0	0	0	5418043
151	64	80191739	4874839183	0	0	0	0	0	0	5454210
147	64	80181307	4867555327	0	0	0	0	0	0	5490396
153	64	80169814	4874453585	0	0	0	0	0	0	5526586
152	64	80177093	4865878734	0	0	0	0	0	0	5562763
154	64	80174698	4870897305	0	0	0	0	0	0	5598945
155	64	80179501	4870842287	0	0	0	0	0	0	5635113
159	64	80184347	4870212952	0	0	0	0	0	0	5671358
157	64	80160108	4875943635	0	0	0	0	0	0	5707604
156	64	80172044	4870455882	0	0	0	0	0	0	5743821
158	64	80195501	4867503398	0	0	0	0	0	0	5780057
165	64	80168106	4874887938	0	0	0	0	0	0	5816290
166	64	80176870	4877337011	0	0	0	0	0	0	5852517
162	64	80173220	4876365489	0	0	0	0	0	0	5888750
160	64	80188791	4880913466	0	0	0	0	0	0	5924969
163	64	80160615	4869003111	0	0	0	0	0	0	5961193
167	64	80147471	4869240888	0	0	0	0	0	0	5997451
161	64	80177661	4870045252	0	0	0	0	0	0	6033686
164	64	80181309	4872429825	0	0	0	0	0	0	6069921
173	39	48876263	2973351882	0	0	0	0	0	0	6091989
170	64	80177109	4878170476	0	0	0	0	0	0	6128206
168	64	80196283	4873271278	0	0	0	0	0	0	6164445
169	64	80162965	4867539001	0	0	0	0	0	0	6200678
172	64	80193491	4869525415	0	0	0	0	0	0	6236920
171	64	80183260	4875503755	0	0	0	0	0	0	6273162
