batch	shots	toffoli	clifford	classical_failures	phase_failure_shots	ancilla_failure_shots	any_failure_shots	phase_garbage_batches	ancilla_garbage_batches	inputs_end_offset
4	64	86826122	4927112955	0	0	0	0	0	0	36144
3	64	86823629	4933267715	0	0	0	0	0	0	72146
2	64	86802560	4932092970	0	0	0	0	0	0	108139
1	64	86816219	4943977384	0	0	0	0	0	0	144099
0	64	86785439	4944022221	0	0	0	0	0	0	179995
5	64	86823595	4937856704	0	0	0	0	0	0	215986
9	64	86806966	4936647371	0	0	0	0	0	0	251966
6	64	86787760	4933757257	0	0	0	0	0	0	287961
11	64	86824210	4927984809	0	0	0	0	0	0	324002
8	64	86796511	4941487017	0	0	0	0	0	0	359957
7	64	86793784	4942929612	0	0	0	0	0	0	395935
10	64	86841319	4936481264	0	0	0	0	0	0	431982
16	64	86802094	4929823962	0	0	0	0	0	0	468088
13	64	86826937	4938225645	0	0	0	0	0	0	504126
15	64	86787580	4943225102	0	0	0	0	0	0	540198
12	64	86816717	4924285962	0	0	0	0	0	0	576256
17	64	86748592	4933786800	0	0	0	0	0	0	612357
14	64	86792509	4940285246	0	0	0	0	0	0	648419
19	64	86801576	4927794859	0	0	0	0	0	0	684528
18	64	86784571	4937522866	0	0	0	0	0	0	720654
21	64	86809247	4936944051	0	0	0	0	0	0	756769
23	64	86802742	4941725092	0	0	0	0	0	0	792860
22	64	86814888	4937837527	0	0	0	0	0	0	828967
20	64	86791534	4942263073	0	0	0	0	0	0	865084
26	64	86805506	4940344430	0	0	0	0	0	0	901199
25	64	86822625	4936134368	0	0	0	0	0	0	937316
28	64	86803391	4928589726	0	0	0	0	0	0	973419
24	64	86784212	4936603790	0	0	0	0	0	0	1009522
29	64	86821821	4936588438	0	0	0	0	0	0	1045642
27	64	86783283	4936869417	0	0	0	0	0	0	1081749
30	64	86808296	4936504731	0	0	0	0	0	0	1117854
31	64	86810056	4937444582	0	0	0	0	0	0	1153943
34	64	86800738	4933749291	0	0	0	0	0	0	1190055
33	64	86814736	4934432491	0	0	0	0	0	0	1226142
35	64	86780277	4940822548	0	0	0	0	0	0	1262239
32	64	86811445	4935144274	0	0	0	0	0	0	1298350
41	64	86815260	4937996164	0	0	0	0	0	0	1334455
38	64	86770445	4935348557	0	0	0	0	0	0	1370566
37	64	86793564	4941569957	0	0	0	0	0	0	1406669
39	64	86805683	4942396356	0	0	0	0	0	0	1442792
40	64	86783689	4932597236	0	0	0	0	0	0	1478906
36	64	86797626	4939808071	0	0	0	0	0	0	1515024
45	64	86807878	4930440379	0	0	0	0	0	0	1551151
44	64	86826178	4941109210	0	0	0	0	0	0	1587263
46	64	86786937	4930742898	0	0	0	0	0	0	1623363
42	64	86804021	4943325802	0	0	0	0	0	0	1659475
47	64	86804740	4932339933	0	0	0	0	0	0	1695598
43	64	86829137	4932737142	0	0	0	0	0	0	1731703
51	64	86828273	4930759580	0	0	0	0	0	0	1767820
48	64	86761615	4941280746	0	0	0	0	0	0	1803937
50	64	86826859	4942590832	0	0	0	0	0	0	1840054
52	64	86816271	4933467690	0	0	0	0	0	0	1876167
49	64	86791989	4931740211	0	0	0	0	0	0	1912279
53	64	86834263	4935286688	0	0	0	0	0	0	1948383
54	64	86783999	4936759913	0	0	0	0	0	0	1984498
58	64	86812555	4932987569	0	0	0	0	0	0	2020607
55	64	86769905	4931392932	0	0	0	0	0	0	2056722
56	64	86800872	4931571620	0	0	0	0	0	0	2092831
59	64	86783624	4932274951	0	0	0	0	0	0	2128955
57	64	86814418	4940100435	0	0	0	0	0	0	2165079
65	64	86841837	4934696047	0	0	0	0	0	0	2201204
64	64	86813816	4939901035	0	0	0	0	0	0	2237313
62	64	86814656	4937172353	0	0	0	0	0	0	2273417
63	64	86814952	4936052573	0	0	0	0	0	0	2309526
61	64	86748077	4932011939	0	0	0	0	0	0	2345658
60	64	86812586	4932195058	0	0	0	0	0	0	2381777
71	64	86771676	4940838344	0	0	0	0	0	0	2417894
68	64	86781192	4930699903	0	0	0	0	0	0	2454015
70	64	86793518	4932529836	0	0	0	0	0	0	2490139
69	64	86811068	4935668761	0	0	0	0	0	0	2526254
66	64	86817086	4937544440	0	0	0	0	0	0	2562359
67	64	86763829	4937289876	0	0	0	0	0	0	2598477
77	64	86792828	4937378459	0	0	0	0	0	0	2634588
76	64	86820052	4943820389	0	0	0	0	0	0	2670707
74	64	86798631	4948288288	0	0	0	0	0	0	2706818
75	64	86782672	4940300410	0	0	0	0	0	0	2742946
72	64	86814859	4934515847	0	0	0	0	0	0	2779049
73	64	86853730	4934610836	0	0	0	0	0	0	2815166
